instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
SongToalBranin0.20 kriging 10 0 1 2 0.9913 0.1004 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9930 0.9505 0.8790 0.6090 0.0336 0.0347 0.128614
SongToalBranin0.20 kriging 10 0 2 2 0.9916 0.1058 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9970 0.9605 0.8795 0.5820 0.0299 0.0308 0.101616
SongToalBranin0.20 kriging 10 0 3 2 0.9913 0.1066 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9975 0.9595 0.8795 0.5855 0.0295 0.0305 0.145603
SongToalBranin0.20 kriging 10 0 4 2 0.9913 0.1120 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9990 0.9545 0.8805 0.5925 0.0302 0.0311 0.149253
SongToalBranin0.20 kriging 10 0 5 2 0.9914 0.1152 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9995 0.9610 0.8850 0.5975 0.0288 0.0297 0.094730
SongToalBranin0.20 kriging 10 0 6 2 0.9910 0.1149 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9975 0.9620 0.8770 0.5935 0.0290 0.0299 0.223426
SongToalBranin0.20 kriging 10 0 7 2 0.9910 0.1018 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9985 0.9605 0.8770 0.5730 0.0303 0.0313 0.104157
SongToalBranin0.20 kriging 10 0 8 2 0.9911 0.0971 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9975 0.9595 0.8765 0.5710 0.0304 0.0313 0.133072
SongToalBranin0.20 kriging 10 0 9 2 0.9907 0.0930 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9935 0.9575 0.8880 0.5690 0.0310 0.0320 0.093852
SongToalBranin0.20 kriging 10 0 10 2 0.9919 0.1001 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9915 0.9535 0.8765 0.5735 0.0334 0.0345 0.070704
SongToalBranin0.20 kriging 10 0 11 2 0.9914 0.1052 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9955 0.9565 0.8780 0.5765 0.0312 0.0322 0.143689
SongToalBranin0.20 kriging 10 0 12 2 0.9908 0.1018 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9985 0.9550 0.8805 0.5680 0.0305 0.0315 0.122724
SongToalBranin0.20 kriging 10 0 13 2 0.9916 0.0987 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9915 0.9490 0.8675 0.5995 0.0344 0.0355 0.100867
SongToalBranin0.20 kriging 10 0 14 2 0.9918 0.0990 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9945 0.9590 0.8705 0.5830 0.0319 0.0330 0.082879
SongToalBranin0.20 kriging 10 0 15 2 0.9913 0.1076 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9960 0.9555 0.8825 0.5845 0.0315 0.0325 0.101930
SongToalBranin0.20 kriging 10 0 16 2 0.9913 0.1075 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9595 0.8755 0.5825 0.0293 0.0302 0.161043
SongToalBranin0.20 kriging 10 0 17 2 0.9911 0.1020 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9960 0.9515 0.8695 0.6085 0.0334 0.0345 0.103744
SongToalBranin0.20 kriging 10 0 18 2 0.9914 0.1081 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9975 0.9545 0.8810 0.5820 0.0309 0.0319 0.152257
SongToalBranin0.20 kriging 10 0 19 2 0.9908 0.1022 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9965 0.9590 0.8795 0.5600 0.0300 0.0310 0.203660
SongToalBranin0.20 kriging 10 0 20 2 0.9913 0.0997 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9970 0.9610 0.8965 0.5960 0.0286 0.0294 0.195103
