instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction12-dim10-seed1-dists2-centres6-radius0.2-freq100-amp1.5 kriging 50 0 1 10 0.0623 0.1352 0.6677 0.6371 0.6231 0.6114 0.6029 0.5947 0.5870 0.5789 0.5700 0.5652 0.5594 0.4613 0.7506 0.036844
COCOfunction12-dim10-seed1-dists2-centres6-radius0.2-freq100-amp1.5 kriging 50 0 2 10 0.0644 0.1593 0.6495 0.6181 0.5986 0.5880 0.5793 0.5721 0.5648 0.5573 0.5494 0.5421 0.5366 0.4650 0.7840 0.039711
COCOfunction12-dim10-seed1-dists2-centres6-radius0.2-freq100-amp1.5 kriging 50 0 3 10 0.0634 0.1569 0.6745 0.6443 0.6300 0.6170 0.6060 0.5966 0.5895 0.5797 0.5685 0.5593 0.5530 0.4582 0.7415 0.041211
COCOfunction12-dim10-seed1-dists2-centres6-radius0.2-freq100-amp1.5 kriging 50 0 4 10 0.0653 0.1825 0.6686 0.6338 0.6174 0.6036 0.5938 0.5833 0.5760 0.5679 0.5583 0.5488 0.5427 0.4601 0.7582 0.055028
COCOfunction12-dim10-seed1-dists2-centres6-radius0.2-freq100-amp1.5 kriging 50 0 5 10 0.0610 0.1366 0.6451 0.6085 0.5901 0.5806 0.5699 0.5623 0.5549 0.5448 0.5361 0.5301 0.5249 0.4656 0.7977 0.033757
COCOfunction12-dim10-seed1-dists2-centres6-radius0.2-freq100-amp1.5 kriging 50 0 6 10 0.0357 0.2063 0.6644 0.6281 0.6097 0.5978 0.5892 0.5801 0.5740 0.5656 0.5534 0.5445 0.5382 0.4615 0.7662 0.043020
COCOfunction12-dim10-seed1-dists2-centres6-radius0.2-freq100-amp1.5 kriging 50 0 7 10 0.1107 0.0961 0.6618 0.6286 0.6099 0.5961 0.5864 0.5765 0.5673 0.5582 0.5477 0.5395 0.5328 0.4608 0.7691 0.033479
COCOfunction12-dim10-seed1-dists2-centres6-radius0.2-freq100-amp1.5 kriging 50 0 8 10 0.0633 0.0920 0.6555 0.6234 0.6067 0.5957 0.5882 0.5816 0.5733 0.5659 0.5547 0.5479 0.5422 0.4634 0.7712 0.028641
COCOfunction12-dim10-seed1-dists2-centres6-radius0.2-freq100-amp1.5 kriging 50 0 9 10 0.0778 0.0867 0.6552 0.6160 0.5986 0.5848 0.5756 0.5687 0.5610 0.5531 0.5430 0.5355 0.5307 0.4629 0.7825 0.027372
COCOfunction12-dim10-seed1-dists2-centres6-radius0.2-freq100-amp1.5 kriging 50 0 10 10 0.0831 0.0788 0.6815 0.6501 0.6358 0.6265 0.6175 0.6103 0.6029 0.5933 0.5823 0.5740 0.5661 0.4581 0.7299 0.042968
COCOfunction12-dim10-seed1-dists2-centres6-radius0.2-freq100-amp1.5 kriging 50 0 11 10 0.0741 0.0929 0.6534 0.6193 0.6018 0.5903 0.5810 0.5720 0.5654 0.5560 0.5448 0.5387 0.5327 0.4639 0.7813 0.030161
COCOfunction12-dim10-seed1-dists2-centres6-radius0.2-freq100-amp1.5 kriging 50 0 12 10 0.0668 0.0991 0.6523 0.6180 0.5996 0.5863 0.5747 0.5647 0.5560 0.5461 0.5351 0.5255 0.5200 0.4624 0.7864 0.028185
COCOfunction12-dim10-seed1-dists2-centres6-radius0.2-freq100-amp1.5 kriging 50 0 13 10 0.0519 0.1554 0.6813 0.6412 0.6207 0.6055 0.5950 0.5848 0.5767 0.5674 0.5542 0.5465 0.5406 0.4567 0.7493 0.036162
COCOfunction12-dim10-seed1-dists2-centres6-radius0.2-freq100-amp1.5 kriging 50 0 14 10 0.0625 0.0757 0.6517 0.6139 0.5976 0.5854 0.5763 0.5690 0.5614 0.5537 0.5442 0.5377 0.5332 0.4648 0.7869 0.020747
COCOfunction12-dim10-seed1-dists2-centres6-radius0.2-freq100-amp1.5 kriging 50 0 15 10 0.0551 0.1731 0.6705 0.6369 0.6190 0.6080 0.5960 0.5883 0.5807 0.5723 0.5606 0.5523 0.5463 0.4598 0.7538 0.038636
COCOfunction12-dim10-seed1-dists2-centres6-radius0.2-freq100-amp1.5 kriging 50 0 16 10 0.0677 0.1178 0.6611 0.6237 0.6051 0.5952 0.5854 0.5772 0.5681 0.5606 0.5495 0.5441 0.5387 0.4625 0.7726 0.029857
COCOfunction12-dim10-seed1-dists2-centres6-radius0.2-freq100-amp1.5 kriging 50 0 17 10 0.0730 0.1250 0.6832 0.6399 0.6204 0.6058 0.5942 0.5849 0.5770 0.5674 0.5567 0.5491 0.5425 0.4564 0.7478 0.048354
COCOfunction12-dim10-seed1-dists2-centres6-radius0.2-freq100-amp1.5 kriging 50 0 18 10 0.0455 0.2385 0.6599 0.6272 0.6098 0.5969 0.5871 0.5790 0.5711 0.5625 0.5523 0.5448 0.5391 0.4621 0.7694 0.055325
COCOfunction12-dim10-seed1-dists2-centres6-radius0.2-freq100-amp1.5 kriging 50 0 19 10 0.0971 0.0770 0.6625 0.6247 0.6077 0.5976 0.5869 0.5784 0.5700 0.5612 0.5502 0.5418 0.5368 0.4618 0.7700 0.025692
COCOfunction12-dim10-seed1-dists2-centres6-radius0.2-freq100-amp1.5 kriging 50 0 20 10 0.0498 0.1281 0.6502 0.6159 0.5980 0.5869 0.5786 0.5714 0.5653 0.5576 0.5474 0.5396 0.5338 0.4654 0.7857 0.066514
COCOfunction20-dim10-seed1-disth1-height0.5-radius0.25-freq10-amp2 kriging 50 0 1 10 0.0892 0.2285 0.8607 0.8085 0.7678 0.7362 0.7059 0.6767 0.6466 0.6152 0.5701 0.5356 0.5065 0.3783 0.5323 0.040211
COCOfunction20-dim10-seed1-disth1-height0.5-radius0.25-freq10-amp2 kriging 50 0 2 10 0.0810 0.2298 0.8596 0.8093 0.7736 0.7427 0.7133 0.6812 0.6501 0.6160 0.5704 0.5355 0.5053 0.3765 0.5278 0.051085
COCOfunction20-dim10-seed1-disth1-height0.5-radius0.25-freq10-amp2 kriging 50 0 3 10 0.0881 0.2408 0.8590 0.8050 0.7654 0.7333 0.7019 0.6742 0.6448 0.6109 0.5679 0.5312 0.5055 0.3801 0.5370 0.040514
COCOfunction20-dim10-seed1-disth1-height0.5-radius0.25-freq10-amp2 kriging 50 0 4 10 0.0901 0.2152 0.8635 0.8078 0.7719 0.7398 0.7132 0.6840 0.6542 0.6201 0.5787 0.5413 0.5153 0.3774 0.5277 0.033170
