instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
ShiDettePepelyshev cokriging 32 80 11 8 0.7776 0.3449 1.0000 0.9997 0.9990 0.9968 0.9867 0.9541 0.8495 0.6663 0.4286 0.2137 0.0260 0.1239 0.1477 0.134679
ShiDettePepelyshev cokriging 32 80 12 8 0.7728 0.3289 1.0000 0.9998 0.9998 0.9973 0.9876 0.9483 0.8522 0.6663 0.4307 0.2213 0.0310 0.1247 0.1486 0.020766
ShiDettePepelyshev cokriging 32 80 13 8 0.7793 0.3269 1.0000 0.9998 0.9996 0.9966 0.9847 0.9447 0.8502 0.6700 0.4378 0.2192 0.0206 0.1252 0.1492 0.048839
ShiDettePepelyshev cokriging 32 80 14 8 0.7767 0.3508 1.0000 1.0000 0.9996 0.9965 0.9848 0.9462 0.8472 0.6680 0.4333 0.2175 0.0278 0.1261 0.1504 0.066477
ShiDettePepelyshev cokriging 32 80 15 8 0.7722 0.3425 1.0000 0.9998 0.9993 0.9985 0.9916 0.9558 0.8493 0.6642 0.4278 0.2182 0.0290 0.1216 0.1449 0.101378
ShiDettePepelyshev cokriging 32 80 16 8 0.7759 0.3506 1.0000 1.0000 0.9998 0.9985 0.9857 0.9462 0.8555 0.6646 0.4322 0.2157 0.0316 0.1240 0.1478 0.082861
ShiDettePepelyshev cokriging 32 80 17 8 0.7789 0.3396 1.0000 0.9998 0.9996 0.9973 0.9885 0.9511 0.8480 0.6613 0.4315 0.2233 0.0312 0.1242 0.1481 0.075416
ShiDettePepelyshev cokriging 32 80 18 8 0.7736 0.3428 1.0000 1.0000 0.9996 0.9985 0.9886 0.9466 0.8473 0.6691 0.4367 0.2178 0.0285 0.1240 0.1477 0.018012
ShiDettePepelyshev cokriging 32 80 19 8 0.7787 0.3481 1.0000 1.0000 1.0000 0.9980 0.9903 0.9530 0.8545 0.6645 0.4255 0.2143 0.0287 0.1216 0.1449 0.099932
ShiDettePepelyshev cokriging 32 80 20 8 0.7736 0.3502 1.0000 1.0000 0.9997 0.9976 0.9886 0.9553 0.8632 0.6820 0.4322 0.2067 0.0275 0.1200 0.1424 0.023432
