instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
ShiHartmannH6 cokriging 24 60 11 6 0.8638 0.0976 0.9966 0.9966 0.9966 0.9966 0.9963 0.9948 0.9836 0.9165 0.7026 0.4961 0.3765 0.0937 0.1015 0.107914
ShiHartmannH6 cokriging 24 60 12 6 0.8689 0.0901 0.9965 0.9965 0.9965 0.9965 0.9965 0.9948 0.9841 0.9270 0.7058 0.4946 0.3638 0.0930 0.1007 0.094547
ShiHartmannH6 cokriging 24 60 13 6 0.8813 0.0991 0.9963 0.9963 0.9963 0.9963 0.9963 0.9950 0.9868 0.9320 0.7186 0.5033 0.3693 0.0919 0.0992 0.130880
ShiHartmannH6 cokriging 24 60 14 6 0.8777 0.0994 0.9950 0.9950 0.9950 0.9950 0.9950 0.9933 0.9838 0.9300 0.7101 0.4958 0.3700 0.0983 0.1064 0.123777
ShiHartmannH6 cokriging 24 60 15 6 0.8633 0.0911 0.9948 0.9948 0.9948 0.9948 0.9946 0.9918 0.9816 0.9246 0.7000 0.4943 0.3621 0.1011 0.1097 0.118126
ShiHartmannH6 cokriging 24 60 16 6 0.8682 0.0925 0.9930 0.9930 0.9930 0.9930 0.9928 0.9920 0.9841 0.9261 0.7046 0.4936 0.3685 0.1064 0.1154 0.126619
ShiHartmannH6 cokriging 24 60 17 6 0.8624 0.1001 0.9966 0.9966 0.9966 0.9966 0.9965 0.9955 0.9833 0.9255 0.7235 0.5148 0.3838 0.0927 0.1000 0.132551
ShiHartmannH6 cokriging 24 60 18 6 0.8754 0.0948 0.9950 0.9950 0.9950 0.9950 0.9950 0.9945 0.9841 0.9268 0.7093 0.4928 0.3690 0.0983 0.1064 0.131690
ShiHartmannH6 cokriging 24 60 19 6 0.8654 0.0950 0.9938 0.9938 0.9938 0.9938 0.9938 0.9921 0.9843 0.9231 0.7128 0.5033 0.3690 0.1037 0.1124 0.146229
ShiHartmannH6 cokriging 24 60 20 6 0.8639 0.0926 0.9941 0.9941 0.9941 0.9941 0.9940 0.9926 0.9821 0.9171 0.6991 0.4968 0.3628 0.1033 0.1120 0.107661
