instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction18-dim10-seed1-dists1-centres6-radius0.1-freq10-amp0.1 cokriging 40 100 9 10 0.8191 0.0302 0.9279 0.8399 0.7322 0.6191 0.5048 0.3898 0.2818 0.1771 0.0726 0.0259 0.0096 0.2680 0.5323 0.050182
COCOfunction18-dim10-seed1-dists1-centres6-radius0.1-freq10-amp0.1 cokriging 40 100 10 10 0.8538 0.0184 0.9203 0.8319 0.7248 0.6072 0.4929 0.3841 0.2753 0.1739 0.0813 0.0302 0.0100 0.2722 0.5467 0.038120
COCOfunction18-dim10-seed1-dists1-centres6-radius0.1-freq10-amp0.1 cokriging 40 100 11 10 0.8269 0.0300 0.9239 0.8411 0.7329 0.6138 0.4963 0.3791 0.2744 0.1734 0.0762 0.0277 0.0095 0.2682 0.5364 0.052346
COCOfunction18-dim10-seed1-dists1-centres6-radius0.1-freq10-amp0.1 cokriging 40 100 12 10 0.8448 0.0209 0.9283 0.8410 0.7329 0.6184 0.5065 0.4001 0.2931 0.1818 0.0790 0.0312 0.0125 0.2708 0.5336 0.037217
COCOfunction18-dim10-seed1-dists1-centres6-radius0.1-freq10-amp0.1 cokriging 40 100 13 10 0.8221 0.0330 0.9205 0.8378 0.7357 0.6231 0.5052 0.3952 0.2857 0.1812 0.0780 0.0276 0.0084 0.2710 0.5363 0.058466
COCOfunction18-dim10-seed1-dists1-centres6-radius0.1-freq10-amp0.1 cokriging 40 100 14 10 0.8326 0.0257 0.9225 0.8298 0.7239 0.6077 0.4915 0.3837 0.2813 0.1750 0.0759 0.0305 0.0111 0.2711 0.5435 0.053307
COCOfunction18-dim10-seed1-dists1-centres6-radius0.1-freq10-amp0.1 cokriging 40 100 15 10 0.8313 0.0310 0.9162 0.8225 0.7173 0.6034 0.4901 0.3837 0.2822 0.1815 0.0823 0.0343 0.0120 0.2755 0.5543 0.054470
COCOfunction18-dim10-seed1-dists1-centres6-radius0.1-freq10-amp0.1 cokriging 40 100 16 10 0.8505 0.0277 0.9204 0.8389 0.7310 0.6212 0.5054 0.3921 0.2853 0.1883 0.0901 0.0396 0.0113 0.2737 0.5406 0.061955
COCOfunction18-dim10-seed1-dists1-centres6-radius0.1-freq10-amp0.1 cokriging 40 100 17 10 0.8194 0.0375 0.9223 0.8311 0.7181 0.6053 0.4933 0.3870 0.2820 0.1755 0.0756 0.0280 0.0098 0.2718 0.5461 0.064792
COCOfunction18-dim10-seed1-dists1-centres6-radius0.1-freq10-amp0.1 cokriging 40 100 18 10 0.8266 0.0322 0.9174 0.8294 0.7263 0.6093 0.4913 0.3859 0.2827 0.1755 0.0756 0.0326 0.0124 0.2726 0.5466 0.060255
COCOfunction18-dim10-seed1-dists1-centres6-radius0.1-freq10-amp0.1 cokriging 40 100 19 10 0.8324 0.0249 0.9275 0.8374 0.7316 0.6157 0.5014 0.3913 0.2811 0.1777 0.0771 0.0302 0.0113 0.2695 0.5350 0.052084
COCOfunction18-dim10-seed1-dists1-centres6-radius0.1-freq10-amp0.1 cokriging 40 100 20 10 0.8245 0.0222 0.9287 0.8338 0.7140 0.5971 0.4820 0.3691 0.2714 0.1765 0.0823 0.0309 0.0105 0.2708 0.5473 0.040824
