instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction10-dim10-seed1-disth1-height0.25-radius0.025-freq100-amp2 cokriging 40 100 5 10 0.5182 0.1081 0.9744 0.9528 0.9289 0.9032 0.8746 0.8510 0.8314 0.8137 0.7902 0.7760 0.7654 0.2583 0.2937 0.064856
COCOfunction10-dim10-seed1-disth1-height0.25-radius0.025-freq100-amp2 cokriging 40 100 6 10 0.4424 0.1203 0.9593 0.9339 0.9112 0.8847 0.8639 0.8435 0.8282 0.8144 0.7959 0.7836 0.7743 0.2785 0.3197 0.072097
COCOfunction10-dim10-seed1-disth1-height0.25-radius0.025-freq100-amp2 cokriging 40 100 7 10 0.4586 0.1419 0.9641 0.9391 0.9170 0.8918 0.8668 0.8467 0.8285 0.8125 0.7979 0.7871 0.7775 0.2724 0.3115 0.274950
COCOfunction10-dim10-seed1-disth1-height0.25-radius0.025-freq100-amp2 cokriging 40 100 8 10 0.4691 0.1375 0.9656 0.9436 0.9241 0.9009 0.8786 0.8595 0.8416 0.8249 0.8033 0.7865 0.7747 0.2628 0.2980 0.112322
COCOfunction10-dim10-seed1-disth1-height0.25-radius0.025-freq100-amp2 cokriging 40 100 9 10 0.4250 0.1421 0.9580 0.9343 0.9111 0.8851 0.8604 0.8404 0.8188 0.8030 0.7859 0.7751 0.7683 0.2798 0.3227 0.159964
COCOfunction10-dim10-seed1-disth1-height0.25-radius0.025-freq100-amp2 cokriging 40 100 10 10 0.4493 0.1352 0.9659 0.9431 0.9159 0.8920 0.8667 0.8463 0.8267 0.8105 0.7938 0.7812 0.7717 0.2710 0.3102 0.108822
COCOfunction10-dim10-seed1-disth1-height0.25-radius0.025-freq100-amp2 cokriging 40 100 11 10 0.5371 0.1272 0.9713 0.9475 0.9241 0.8984 0.8774 0.8562 0.8394 0.8202 0.8024 0.7893 0.7794 0.2613 0.2963 0.121671
COCOfunction10-dim10-seed1-disth1-height0.25-radius0.025-freq100-amp2 cokriging 40 100 12 10 0.4605 0.1407 0.9636 0.9374 0.9149 0.8871 0.8618 0.8423 0.8270 0.8103 0.7943 0.7836 0.7746 0.2755 0.3162 0.074345
COCOfunction10-dim10-seed1-disth1-height0.25-radius0.025-freq100-amp2 cokriging 40 100 13 10 0.4307 0.1386 0.9636 0.9397 0.9157 0.8923 0.8692 0.8522 0.8360 0.8190 0.8004 0.7890 0.7810 0.2713 0.3093 0.101225
COCOfunction10-dim10-seed1-disth1-height0.25-radius0.025-freq100-amp2 cokriging 40 100 14 10 0.4587 0.1161 0.9600 0.9359 0.9104 0.8876 0.8672 0.8449 0.8261 0.8085 0.7899 0.7782 0.7717 0.2772 0.3184 0.110430
COCOfunction10-dim10-seed1-disth1-height0.25-radius0.025-freq100-amp2 cokriging 40 100 15 10 0.4704 0.1037 0.9583 0.9312 0.9084 0.8874 0.8687 0.8528 0.8361 0.8217 0.8069 0.7940 0.7826 0.2772 0.3166 0.060439
COCOfunction10-dim10-seed1-disth1-height0.25-radius0.025-freq100-amp2 cokriging 40 100 16 10 0.4925 0.1418 0.9711 0.9488 0.9251 0.9011 0.8788 0.8547 0.8319 0.8126 0.7915 0.7795 0.7716 0.2612 0.2971 0.110568
COCOfunction10-dim10-seed1-disth1-height0.25-radius0.025-freq100-amp2 cokriging 40 100 17 10 0.4342 0.1350 0.9610 0.9353 0.9108 0.8869 0.8655 0.8442 0.8273 0.8071 0.7886 0.7779 0.7716 0.2768 0.3180 0.110119
COCOfunction10-dim10-seed1-disth1-height0.25-radius0.025-freq100-amp2 cokriging 40 100 18 10 0.4440 0.1196 0.9499 0.9242 0.9026 0.8815 0.8613 0.8398 0.8233 0.8074 0.7908 0.7786 0.7700 0.2865 0.3310 0.072719
COCOfunction10-dim10-seed1-disth1-height0.25-radius0.025-freq100-amp2 cokriging 40 100 19 10 0.5093 0.1259 0.9609 0.9362 0.9126 0.8902 0.8683 0.8443 0.8253 0.8074 0.7898 0.7783 0.7715 0.2749 0.3155 0.103638
COCOfunction10-dim10-seed1-disth1-height0.25-radius0.025-freq100-amp2 cokriging 40 100 20 10 0.5455 0.1077 0.9743 0.9557 0.9360 0.9158 0.8940 0.8721 0.8485 0.8263 0.8037 0.7922 0.7848 0.2471 0.2772 0.099956
COCOfunction14-dim10-seed1-disth1-height0.25-radius0.1-freq100-amp1.5 cokriging 40 100 1 10 0.4492 0.1076 0.9783 0.9668 0.9553 0.9405 0.9244 0.9051 0.8844 0.8650 0.8425 0.8263 0.8150 0.2173 0.2371 0.051696
COCOfunction14-dim10-seed1-disth1-height0.25-radius0.1-freq100-amp1.5 cokriging 40 100 2 10 0.3691 0.1557 0.9746 0.9611 0.9493 0.9336 0.9165 0.8922 0.8666 0.8427 0.8191 0.8069 0.7961 0.2297 0.2538 0.170670
COCOfunction14-dim10-seed1-disth1-height0.25-radius0.1-freq100-amp1.5 cokriging 40 100 3 10 0.3671 0.1300 0.9688 0.9532 0.9394 0.9267 0.9084 0.8895 0.8711 0.8505 0.8246 0.8064 0.7931 0.2400 0.2661 0.053326
COCOfunction14-dim10-seed1-disth1-height0.25-radius0.1-freq100-amp1.5 cokriging 40 100 4 10 0.4210 0.1321 0.9772 0.9647 0.9519 0.9387 0.9211 0.9020 0.8782 0.8547 0.8311 0.8140 0.7992 0.2225 0.2442 0.093254
COCOfunction14-dim10-seed1-disth1-height0.25-radius0.1-freq100-amp1.5 cokriging 40 100 5 10 0.4160 0.1209 0.9765 0.9631 0.9516 0.9380 0.9201 0.9001 0.8774 0.8550 0.8314 0.8118 0.7974 0.2237 0.2457 0.084440
COCOfunction14-dim10-seed1-disth1-height0.25-radius0.1-freq100-amp1.5 cokriging 40 100 6 10 0.4090 0.1203 0.9717 0.9570 0.9428 0.9256 0.9067 0.8866 0.8634 0.8418 0.8183 0.8017 0.7901 0.2385 0.2650 0.083628
COCOfunction14-dim10-seed1-disth1-height0.25-radius0.1-freq100-amp1.5 cokriging 40 100 7 10 0.3361 0.1608 0.9681 0.9543 0.9416 0.9296 0.9112 0.8897 0.8691 0.8468 0.8252 0.8087 0.7985 0.2392 0.2651 0.094915
COCOfunction14-dim10-seed1-disth1-height0.25-radius0.1-freq100-amp1.5 cokriging 40 100 8 10 0.3864 0.1712 0.9736 0.9594 0.9448 0.9324 0.9142 0.8950 0.8684 0.8462 0.8226 0.8076 0.7965 0.2325 0.2570 0.111635
