instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction12-dim10-seed1-dists2-centres6-radius0.15-freq100-amp1.5 kriging 50 0 5 10 0.4781 0.0366 0.9133 0.9035 0.8969 0.8937 0.8902 0.8877 0.8851 0.8829 0.8802 0.8788 0.8768 0.2938 0.3284 0.033757
COCOfunction12-dim10-seed1-dists2-centres6-radius0.15-freq100-amp1.5 kriging 50 0 6 10 0.2387 0.0734 0.9141 0.9052 0.9006 0.8980 0.8958 0.8935 0.8911 0.8893 0.8865 0.8837 0.8818 0.2906 0.3234 0.043020
COCOfunction12-dim10-seed1-dists2-centres6-radius0.15-freq100-amp1.5 kriging 50 0 7 10 0.7529 0.0196 0.9311 0.9225 0.9182 0.9151 0.9122 0.9098 0.9072 0.9047 0.9015 0.8977 0.8959 0.2647 0.2892 0.033479
COCOfunction12-dim10-seed1-dists2-centres6-radius0.15-freq100-amp1.5 kriging 50 0 8 10 0.2978 0.0374 0.9431 0.9352 0.9309 0.9277 0.9252 0.9226 0.9196 0.9170 0.9117 0.9081 0.9045 0.2461 0.2656 0.028641
COCOfunction12-dim10-seed1-dists2-centres6-radius0.15-freq100-amp1.5 kriging 50 0 9 10 0.7167 0.0159 0.9532 0.9437 0.9396 0.9365 0.9353 0.9343 0.9330 0.9315 0.9309 0.9296 0.9288 0.2283 0.2431 0.027372
COCOfunction12-dim10-seed1-dists2-centres6-radius0.15-freq100-amp1.5 kriging 50 0 10 10 0.3852 0.0305 0.9316 0.9268 0.9238 0.9222 0.9209 0.9188 0.9165 0.9146 0.9116 0.9096 0.9075 0.2595 0.2816 0.042968
COCOfunction12-dim10-seed1-dists2-centres6-radius0.15-freq100-amp1.5 kriging 50 0 11 10 0.5686 0.0234 0.9173 0.9094 0.9056 0.9022 0.8996 0.8967 0.8957 0.8947 0.8933 0.8925 0.8915 0.2855 0.3161 0.030161
COCOfunction12-dim10-seed1-dists2-centres6-radius0.15-freq100-amp1.5 kriging 50 0 12 10 0.5813 0.0226 0.9341 0.9240 0.9196 0.9160 0.9143 0.9127 0.9114 0.9097 0.9072 0.9038 0.9013 0.2626 0.2861 0.028185
COCOfunction12-dim10-seed1-dists2-centres6-radius0.15-freq100-amp1.5 kriging 50 0 13 10 0.4836 0.0381 0.9421 0.9337 0.9288 0.9259 0.9232 0.9211 0.9194 0.9172 0.9148 0.9143 0.9128 0.2494 0.2692 0.036162
COCOfunction12-dim10-seed1-dists2-centres6-radius0.15-freq100-amp1.5 kriging 50 0 14 10 0.5332 0.0188 0.9067 0.8982 0.8941 0.8915 0.8897 0.8879 0.8865 0.8846 0.8832 0.8821 0.8807 0.2988 0.3345 0.020747
COCOfunction12-dim10-seed1-dists2-centres6-radius0.15-freq100-amp1.5 kriging 50 0 15 10 0.3553 0.0562 0.9273 0.9148 0.9102 0.9072 0.9043 0.9010 0.8987 0.8965 0.8929 0.8904 0.8884 0.2745 0.3023 0.038636
COCOfunction12-dim10-seed1-dists2-centres6-radius0.15-freq100-amp1.5 kriging 50 0 16 10 0.6176 0.0246 0.9348 0.9242 0.9186 0.9149 0.9117 0.9101 0.9077 0.9052 0.9021 0.8995 0.8984 0.2625 0.2864 0.029857
COCOfunction12-dim10-seed1-dists2-centres6-radius0.15-freq100-amp1.5 kriging 50 0 17 10 0.4792 0.0372 0.9550 0.9486 0.9447 0.9420 0.9399 0.9378 0.9370 0.9347 0.9311 0.9268 0.9238 0.2210 0.2346 0.048354
COCOfunction12-dim10-seed1-dists2-centres6-radius0.15-freq100-amp1.5 kriging 50 0 18 10 0.3428 0.0730 0.9335 0.9260 0.9218 0.9182 0.9146 0.9116 0.9097 0.9078 0.9033 0.8993 0.8955 0.2622 0.2859 0.055325
COCOfunction12-dim10-seed1-dists2-centres6-radius0.15-freq100-amp1.5 kriging 50 0 19 10 0.6565 0.0182 0.9444 0.9350 0.9297 0.9274 0.9244 0.9219 0.9199 0.9176 0.9149 0.9129 0.9114 0.2452 0.2644 0.025692
COCOfunction12-dim10-seed1-dists2-centres6-radius0.15-freq100-amp1.5 kriging 50 0 20 10 0.3959 0.0376 0.9294 0.9211 0.9163 0.9124 0.9108 0.9088 0.9069 0.9048 0.9027 0.9010 0.9003 0.2693 0.2946 0.066514
COCOfunction14-dim10-seed1-disth1-height0.25-radius0.05-freq100-amp2 kriging 50 0 1 10 0.4845 0.0962 0.9881 0.9820 0.9747 0.9653 0.9543 0.9414 0.9314 0.9221 0.9150 0.9103 0.9062 0.1704 0.1789 0.066494
COCOfunction14-dim10-seed1-disth1-height0.25-radius0.05-freq100-amp2 kriging 50 0 2 10 0.3498 0.1441 0.9802 0.9725 0.9649 0.9568 0.9468 0.9363 0.9269 0.9139 0.9010 0.8934 0.8877 0.1898 0.2011 0.076078
COCOfunction14-dim10-seed1-disth1-height0.25-radius0.05-freq100-amp2 kriging 50 0 3 10 0.4562 0.1053 0.9840 0.9749 0.9687 0.9619 0.9525 0.9434 0.9328 0.9199 0.9077 0.8994 0.8926 0.1799 0.1896 0.083184
COCOfunction14-dim10-seed1-disth1-height0.25-radius0.05-freq100-amp2 kriging 50 0 4 10 0.4332 0.1244 0.9865 0.9803 0.9721 0.9646 0.9524 0.9432 0.9345 0.9243 0.9145 0.9080 0.9035 0.1731 0.1819 0.077268
COCOfunction14-dim10-seed1-disth1-height0.25-radius0.05-freq100-amp2 kriging 50 0 5 10 0.4577 0.1040 0.9878 0.9809 0.9754 0.9672 0.9566 0.9469 0.9371 0.9287 0.9175 0.9119 0.9085 0.1675 0.1754 0.053522
COCOfunction14-dim10-seed1-disth1-height0.25-radius0.05-freq100-amp2 kriging 50 0 6 10 0.4866 0.0979 0.9892 0.9827 0.9759 0.9671 0.9527 0.9372 0.9216 0.9097 0.8971 0.8893 0.8838 0.1732 0.1829 0.061267
COCOfunction14-dim10-seed1-disth1-height0.25-radius0.05-freq100-amp2 kriging 50 0 7 10 0.4078 0.1329 0.9835 0.9743 0.9638 0.9550 0.9437 0.9294 0.9170 0.9089 0.9001 0.8936 0.8875 0.1920 0.2039 0.059147
COCOfunction14-dim10-seed1-disth1-height0.25-radius0.05-freq100-amp2 kriging 50 0 8 10 0.4270 0.1453 0.9845 0.9772 0.9693 0.9602 0.9486 0.9346 0.9223 0.9125 0.9011 0.8923 0.8853 0.1839 0.1946 0.071469
