instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction18-dim5-seed1-disth1-height0.25-radius0.1-freq10-amp1.5 kriging 25 0 1 5 0.3179 0.0647 0.9340 0.9120 0.8956 0.8818 0.8690 0.8536 0.8386 0.8240 0.8028 0.7840 0.7666 0.2935 0.3383 0.042610
COCOfunction18-dim5-seed1-disth1-height0.25-radius0.1-freq10-amp1.5 kriging 25 0 2 5 0.2170 0.1015 0.9360 0.9188 0.9016 0.8862 0.8696 0.8580 0.8440 0.8272 0.7994 0.7812 0.7650 0.2882 0.3310 0.057481
COCOfunction18-dim5-seed1-disth1-height0.25-radius0.1-freq10-amp1.5 kriging 25 0 3 5 0.2736 0.0728 0.9180 0.8830 0.8630 0.8508 0.8404 0.8306 0.8192 0.8066 0.7894 0.7720 0.7598 0.3206 0.3789 0.036350
COCOfunction18-dim5-seed1-disth1-height0.25-radius0.1-freq10-amp1.5 kriging 25 0 4 5 0.2286 0.1167 0.9270 0.9030 0.8878 0.8748 0.8610 0.8458 0.8232 0.8018 0.7796 0.7648 0.7524 0.3024 0.3532 0.108869
COCOfunction18-dim5-seed1-disth1-height0.25-radius0.1-freq10-amp1.5 kriging 25 0 5 5 0.3200 0.0841 0.9362 0.9128 0.8940 0.8756 0.8592 0.8404 0.8252 0.8040 0.7806 0.7670 0.7522 0.2956 0.3440 0.051269
COCOfunction18-dim5-seed1-disth1-height0.25-radius0.1-freq10-amp1.5 kriging 25 0 6 5 0.1561 0.0993 0.9204 0.8998 0.8832 0.8690 0.8548 0.8400 0.8224 0.8026 0.7822 0.7694 0.7602 0.3088 0.3619 0.070135
COCOfunction18-dim5-seed1-disth1-height0.25-radius0.1-freq10-amp1.5 kriging 25 0 7 5 0.1308 0.1133 0.8982 0.8750 0.8554 0.8422 0.8284 0.8194 0.8078 0.7936 0.7800 0.7694 0.7614 0.3341 0.3999 0.050057
COCOfunction18-dim5-seed1-disth1-height0.25-radius0.1-freq10-amp1.5 kriging 25 0 8 5 0.4651 0.0570 0.9622 0.9360 0.9168 0.9014 0.8864 0.8744 0.8598 0.8390 0.8196 0.8064 0.7948 0.2624 0.2952 0.038195
COCOfunction18-dim5-seed1-disth1-height0.25-radius0.1-freq10-amp1.5 kriging 25 0 9 5 0.3181 0.0544 0.9430 0.9172 0.8988 0.8828 0.8672 0.8526 0.8322 0.8056 0.7810 0.7652 0.7548 0.2888 0.3342 0.031854
COCOfunction18-dim5-seed1-disth1-height0.25-radius0.1-freq10-amp1.5 kriging 25 0 10 5 0.2604 0.0732 0.9126 0.8808 0.8598 0.8450 0.8310 0.8176 0.8074 0.7902 0.7664 0.7494 0.7418 0.3253 0.3889 0.039561
COCOfunction18-dim5-seed1-disth1-height0.25-radius0.1-freq10-amp1.5 kriging 25 0 11 5 0.2130 0.0883 0.9238 0.8988 0.8832 0.8700 0.8564 0.8442 0.8336 0.8180 0.7978 0.7806 0.7680 0.3058 0.3560 0.050138
COCOfunction18-dim5-seed1-disth1-height0.25-radius0.1-freq10-amp1.5 kriging 25 0 12 5 0.2749 0.0900 0.9432 0.9144 0.8834 0.8576 0.8366 0.8210 0.8080 0.7922 0.7716 0.7570 0.7480 0.3038 0.3579 0.043734
COCOfunction18-dim5-seed1-disth1-height0.25-radius0.1-freq10-amp1.5 kriging 25 0 13 5 0.2331 0.0779 0.9226 0.8934 0.8754 0.8642 0.8498 0.8390 0.8296 0.8192 0.8040 0.7926 0.7836 0.3109 0.3627 0.043082
COCOfunction18-dim5-seed1-disth1-height0.25-radius0.1-freq10-amp1.5 kriging 25 0 14 5 0.2106 0.0846 0.9212 0.8968 0.8764 0.8586 0.8422 0.8268 0.8120 0.7938 0.7744 0.7594 0.7498 0.3138 0.3710 0.060793
COCOfunction18-dim5-seed1-disth1-height0.25-radius0.1-freq10-amp1.5 kriging 25 0 15 5 0.2876 0.0886 0.9350 0.9100 0.8900 0.8736 0.8600 0.8460 0.8316 0.8154 0.7986 0.7824 0.7716 0.2981 0.3454 0.057896
COCOfunction18-dim5-seed1-disth1-height0.25-radius0.1-freq10-amp1.5 kriging 25 0 16 5 0.1898 0.1197 0.9342 0.9142 0.8984 0.8844 0.8700 0.8556 0.8406 0.8240 0.8016 0.7886 0.7754 0.2917 0.3357 0.061847
COCOfunction18-dim5-seed1-disth1-height0.25-radius0.1-freq10-amp1.5 kriging 25 0 17 5 0.2654 0.1063 0.9382 0.9050 0.8862 0.8750 0.8644 0.8490 0.8348 0.8190 0.8006 0.7848 0.7652 0.2967 0.3435 0.069449
COCOfunction18-dim5-seed1-disth1-height0.25-radius0.1-freq10-amp1.5 kriging 25 0 18 5 0.2858 0.0819 0.9204 0.8830 0.8578 0.8442 0.8320 0.8172 0.8042 0.7894 0.7760 0.7670 0.7572 0.3242 0.3866 0.046627
COCOfunction18-dim5-seed1-disth1-height0.25-radius0.1-freq10-amp1.5 kriging 25 0 19 5 0.2193 0.0843 0.9222 0.8906 0.8716 0.8602 0.8470 0.8340 0.8232 0.8090 0.7900 0.7746 0.7598 0.3139 0.3689 0.060711
COCOfunction18-dim5-seed1-disth1-height0.25-radius0.1-freq10-amp1.5 kriging 25 0 20 5 0.3484 0.0772 0.9382 0.9090 0.8844 0.8626 0.8432 0.8220 0.8038 0.7874 0.7654 0.7520 0.7446 0.3054 0.3606 0.054874
COCOfunction17-dim5-seed1-disth1-height0.25-radius0.05-freq10-amp2 kriging 25 0 1 5 0.3235 0.0740 0.9476 0.9300 0.9176 0.9090 0.9006 0.8944 0.8874 0.8820 0.8748 0.8700 0.8676 0.2632 0.2904 0.053014
COCOfunction17-dim5-seed1-disth1-height0.25-radius0.05-freq10-amp2 kriging 25 0 2 5 0.3329 0.0929 0.9644 0.9520 0.9394 0.9296 0.9192 0.9078 0.9000 0.8898 0.8782 0.8738 0.8704 0.2345 0.2548 0.055914
COCOfunction17-dim5-seed1-disth1-height0.25-radius0.05-freq10-amp2 kriging 25 0 3 5 0.5870 0.0602 0.9870 0.9700 0.9576 0.9470 0.9434 0.9374 0.9312 0.9242 0.9150 0.9000 0.8904 0.1903 0.2012 0.059543
