instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction7-dim10-seed1-disth1-height0.25-radius0.1-freq10-amp1 kriging 50 0 5 10 0.0730 0.2309 0.6501 0.5225 0.4493 0.3909 0.3503 0.3172 0.2808 0.2451 0.2055 0.1764 0.1579 0.3794 0.9695 0.107950
COCOfunction7-dim10-seed1-disth1-height0.25-radius0.1-freq10-amp1 kriging 50 0 6 10 0.0611 0.2156 0.6456 0.5317 0.4570 0.4011 0.3599 0.3216 0.2853 0.2454 0.2011 0.1723 0.1543 0.3794 0.9635 0.093562
COCOfunction7-dim10-seed1-disth1-height0.25-radius0.1-freq10-amp1 kriging 50 0 7 10 0.0679 0.2543 0.6469 0.5279 0.4504 0.3932 0.3519 0.3156 0.2775 0.2391 0.1982 0.1706 0.1539 0.3779 0.9709 0.101952
COCOfunction7-dim10-seed1-disth1-height0.25-radius0.1-freq10-amp1 kriging 50 0 8 10 0.0696 0.2720 0.6466 0.5284 0.4548 0.4004 0.3601 0.3211 0.2852 0.2461 0.2041 0.1767 0.1586 0.3803 0.9656 0.100280
COCOfunction7-dim10-seed1-disth1-height0.25-radius0.1-freq10-amp1 kriging 50 0 9 10 0.0664 0.2433 0.6464 0.5289 0.4530 0.3990 0.3542 0.3187 0.2810 0.2457 0.2010 0.1770 0.1583 0.3792 0.9658 0.117563
COCOfunction7-dim10-seed1-disth1-height0.25-radius0.1-freq10-amp1 kriging 50 0 10 10 0.0585 0.2448 0.6276 0.5071 0.4320 0.3769 0.3358 0.2965 0.2641 0.2305 0.1958 0.1702 0.1494 0.3759 0.9996 0.107234
COCOfunction7-dim10-seed1-disth1-height0.25-radius0.1-freq10-amp1 kriging 50 0 11 10 0.0635 0.2698 0.6419 0.5293 0.4526 0.3991 0.3523 0.3151 0.2792 0.2447 0.2018 0.1678 0.1476 0.3784 0.9700 0.115130
COCOfunction7-dim10-seed1-disth1-height0.25-radius0.1-freq10-amp1 kriging 50 0 12 10 0.0668 0.2158 0.6349 0.5230 0.4526 0.4003 0.3585 0.3209 0.2891 0.2515 0.2107 0.1847 0.1651 0.3840 0.9746 0.098850
COCOfunction7-dim10-seed1-disth1-height0.25-radius0.1-freq10-amp1 kriging 50 0 13 10 0.0743 0.2446 0.6536 0.5310 0.4579 0.4052 0.3631 0.3238 0.2876 0.2480 0.2030 0.1737 0.1522 0.3798 0.9570 0.089550
COCOfunction7-dim10-seed1-disth1-height0.25-radius0.1-freq10-amp1 kriging 50 0 14 10 0.0629 0.2538 0.6448 0.5309 0.4580 0.4040 0.3616 0.3206 0.2868 0.2493 0.2027 0.1722 0.1509 0.3798 0.9616 0.135389
