instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
WangRastrigin-d5-error4-phi8000.0 cokriging 20 50 1 5 0.9888 0.0152 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0031 0.0031 0.153437
WangRastrigin-d5-error4-phi8000.0 cokriging 20 50 2 5 0.9888 0.0152 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0031 0.0031 0.161472
WangRastrigin-d5-error4-phi8000.0 cokriging 20 50 3 5 0.9879 0.0152 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0034 0.0034 0.146699
WangRastrigin-d5-error4-phi8000.0 cokriging 20 50 4 5 0.9888 0.0152 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0031 0.0031 0.158973
WangRastrigin-d5-error4-phi8000.0 cokriging 20 50 5 5 0.9886 0.0155 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0032 0.0032 0.154895
WangRastrigin-d5-error4-phi8000.0 cokriging 20 50 6 5 0.9887 0.0141 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0034 0.0035 0.135735
WangRastrigin-d5-error4-phi8000.0 cokriging 20 50 7 5 0.9888 0.0148 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0033 0.0033 0.147541
WangRastrigin-d5-error4-phi8000.0 cokriging 20 50 8 5 0.9886 0.0151 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0034 0.0035 0.147889
WangRastrigin-d5-error4-phi8000.0 cokriging 20 50 9 5 0.9887 0.0149 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0033 0.0033 0.140991
WangRastrigin-d5-error4-phi8000.0 cokriging 20 50 10 5 0.9886 0.0151 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9994 0.0031 0.0032 0.163756
