instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
SongToalForretal0.10 cokriging 4 10 1 1 0.7066 0.2657 1.0000 0.9190 0.8420 0.7960 0.7570 0.7200 0.6800 0.6310 0.4690 0.2400 0.2210 0.2871 0.3886 0.052835
SongToalForretal0.10 cokriging 4 10 2 1 0.7063 0.2657 1.0000 0.9210 0.8430 0.7970 0.7570 0.7200 0.6810 0.6290 0.4690 0.2400 0.2210 0.2871 0.3886 0.028631
SongToalForretal0.10 cokriging 4 10 3 1 0.7065 0.2656 1.0000 0.9200 0.8410 0.7970 0.7570 0.7190 0.6790 0.6300 0.4710 0.2400 0.2210 0.2871 0.3887 0.110817
SongToalForretal0.10 cokriging 4 10 4 1 0.7064 0.2658 1.0000 0.9200 0.8430 0.7960 0.7580 0.7220 0.6800 0.6300 0.4690 0.2400 0.2210 0.2870 0.3884 0.029991
SongToalForretal0.10 cokriging 4 10 5 1 0.7064 0.2658 1.0000 0.9200 0.8420 0.7960 0.7570 0.7200 0.6820 0.6290 0.4690 0.2400 0.2210 0.2872 0.3889 0.027776
SongToalForretal0.10 cokriging 4 10 6 1 0.7065 0.2658 1.0000 0.9190 0.8420 0.7960 0.7580 0.7180 0.6780 0.6290 0.4700 0.2410 0.2210 0.2872 0.3888 0.016026
SongToalForretal0.10 cokriging 4 10 7 1 0.7065 0.2658 1.0000 0.9210 0.8430 0.7960 0.7570 0.7190 0.6810 0.6290 0.4700 0.2400 0.2210 0.2871 0.3886 0.135566
SongToalForretal0.10 cokriging 4 10 8 1 0.7066 0.2658 1.0000 0.9200 0.8420 0.7950 0.7580 0.7200 0.6790 0.6280 0.4690 0.2400 0.2210 0.2872 0.3888 0.007961
SongToalForretal0.10 cokriging 4 10 9 1 0.7062 0.2658 1.0000 0.9200 0.8420 0.7970 0.7580 0.7200 0.6800 0.6300 0.4690 0.2400 0.2210 0.2871 0.3886 0.103543
SongToalForretal0.10 cokriging 4 10 10 1 0.7065 0.2657 1.0000 0.9210 0.8420 0.7970 0.7580 0.7210 0.6810 0.6290 0.4700 0.2410 0.2210 0.2871 0.3886 0.075076
SongToalForretal0.10 cokriging 4 10 11 1 0.7064 0.2656 1.0000 0.9200 0.8420 0.7960 0.7560 0.7200 0.6800 0.6310 0.4690 0.2400 0.2210 0.2872 0.3887 0.078434
SongToalForretal0.10 cokriging 4 10 12 1 0.7065 0.2658 1.0000 0.9200 0.8410 0.7970 0.7570 0.7180 0.6800 0.6290 0.4690 0.2400 0.2210 0.2872 0.3888 0.149584
SongToalForretal0.10 cokriging 4 10 13 1 0.7065 0.2657 1.0000 0.9210 0.8430 0.7960 0.7580 0.7190 0.6800 0.6300 0.4680 0.2400 0.2210 0.2870 0.3884 0.090063
SongToalForretal0.10 cokriging 4 10 14 1 0.7065 0.2657 1.0000 0.9190 0.8430 0.7970 0.7580 0.7200 0.6800 0.6300 0.4690 0.2400 0.2210 0.2871 0.3886 0.038004
SongToalForretal0.10 cokriging 4 10 15 1 0.7064 0.2657 1.0000 0.9210 0.8420 0.7970 0.7560 0.7220 0.6810 0.6300 0.4680 0.2400 0.2210 0.2870 0.3885 0.046120
SongToalForretal0.10 cokriging 4 10 16 1 0.7064 0.2658 1.0000 0.9190 0.8440 0.7960 0.7570 0.7190 0.6800 0.6300 0.4680 0.2400 0.2210 0.2872 0.3888 0.058323
SongToalForretal0.10 cokriging 4 10 17 1 0.7064 0.2658 1.0000 0.9210 0.8440 0.7960 0.7570 0.7190 0.6800 0.6300 0.4680 0.2400 0.2210 0.2872 0.3888 0.022183
SongToalForretal0.10 cokriging 4 10 18 1 0.7064 0.2658 1.0000 0.9200 0.8430 0.7970 0.7580 0.7200 0.6800 0.6300 0.4690 0.2400 0.2210 0.2869 0.3883 0.024978
SongToalForretal0.10 cokriging 4 10 19 1 0.7065 0.2656 1.0000 0.9200 0.8420 0.7950 0.7560 0.7190 0.6800 0.6310 0.4680 0.2400 0.2210 0.2872 0.3888 0.026436
SongToalForretal0.10 cokriging 4 10 20 1 0.7065 0.2656 1.0000 0.9200 0.8420 0.7950 0.7580 0.7200 0.6800 0.6300 0.4690 0.2400 0.2210 0.2872 0.3888 0.050448
