instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
ShiGramacyLee kriging 5 0 1 1 1.0000 0.1893 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 0.0000 0.191044
ShiGramacyLee kriging 5 0 2 1 1.0000 0.1895 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 0.0000 0.189399
ShiGramacyLee kriging 5 0 3 1 1.0000 0.1894 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 0.0000 0.160866
ShiGramacyLee kriging 5 0 4 1 1.0000 0.1894 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 0.0000 0.186885
ShiGramacyLee kriging 5 0 5 1 1.0000 0.1893 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 0.0000 0.176152
ShiGramacyLee kriging 5 0 6 1 1.0000 0.1894 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 0.0000 0.153189
ShiGramacyLee kriging 5 0 7 1 1.0000 0.1894 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 0.0000 0.149503
ShiGramacyLee kriging 5 0 8 1 1.0000 0.1894 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 0.0000 0.148149
ShiGramacyLee kriging 5 0 9 1 1.0000 0.1894 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 0.0000 0.176437
ShiGramacyLee kriging 5 0 10 1 1.0000 0.1894 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 0.0000 0.234878
ShiGramacyLee kriging 5 0 11 1 1.0000 0.1894 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 0.0000 0.178603
ShiGramacyLee kriging 5 0 12 1 1.0000 0.1894 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 0.0000 0.188755
ShiGramacyLee kriging 5 0 13 1 1.0000 0.1895 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 0.0000 0.175780
ShiGramacyLee kriging 5 0 14 1 1.0000 0.1894 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 0.0000 0.199686
ShiGramacyLee kriging 5 0 15 1 1.0000 0.1896 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 0.0000 0.184591
ShiGramacyLee kriging 5 0 16 1 1.0000 0.1895 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 0.0000 0.194418
ShiGramacyLee kriging 5 0 17 1 1.0000 0.1896 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 0.0000 0.154768
ShiGramacyLee kriging 5 0 18 1 1.0000 0.1895 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 0.0000 0.183828
ShiGramacyLee kriging 5 0 19 1 1.0000 0.1895 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 0.0000 0.180144
ShiGramacyLee kriging 5 0 20 1 1.0000 0.1895 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 0.0000 0.213581
