instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
RajnarayanHartmannH6 kriging 30 0 11 6 0.5179 0.1235 0.7310 0.5831 0.4553 0.3431 0.2331 0.1425 0.0533 0.0055 0.0000 0.0000 0.0000 0.2295 0.7661 0.192335
RajnarayanHartmannH6 kriging 30 0 12 6 0.5388 0.1164 0.7266 0.5818 0.4688 0.3611 0.2646 0.1670 0.0785 0.0130 0.0000 0.0000 0.0000 0.2421 0.7759 0.113455
RajnarayanHartmannH6 kriging 30 0 13 6 0.5745 0.1159 0.7330 0.6010 0.4803 0.3696 0.2826 0.1930 0.1083 0.0196 0.0000 0.0000 0.0000 0.2517 0.7776 0.145452
RajnarayanHartmannH6 kriging 30 0 14 6 0.5327 0.1244 0.7310 0.6041 0.4856 0.3676 0.2673 0.1608 0.0668 0.0038 0.0000 0.0000 0.0000 0.2374 0.7576 0.224321
RajnarayanHartmannH6 kriging 30 0 15 6 0.5263 0.1186 0.7623 0.6108 0.4811 0.3471 0.2391 0.1433 0.0638 0.0058 0.0000 0.0000 0.0000 0.2278 0.7310 0.115336
RajnarayanHartmannH6 kriging 30 0 16 6 0.5558 0.1135 0.7511 0.6123 0.4845 0.3711 0.2621 0.1653 0.0786 0.0160 0.0001 0.0000 0.0000 0.2397 0.7507 0.135501
RajnarayanHartmannH6 kriging 30 0 17 6 0.5230 0.1279 0.7226 0.5710 0.4456 0.3343 0.2306 0.1493 0.0683 0.0113 0.0000 0.0000 0.0000 0.2350 0.7861 0.156682
RajnarayanHartmannH6 kriging 30 0 18 6 0.5375 0.1198 0.7175 0.5635 0.4510 0.3441 0.2518 0.1531 0.0716 0.0058 0.0000 0.0000 0.0000 0.2385 0.7916 0.138911
RajnarayanHartmannH6 kriging 30 0 19 6 0.5358 0.1227 0.7378 0.5916 0.4743 0.3655 0.2635 0.1665 0.0656 0.0045 0.0000 0.0000 0.0000 0.2375 0.7612 0.160836
RajnarayanHartmannH6 kriging 30 0 20 6 0.5377 0.1155 0.7473 0.6068 0.4826 0.3646 0.2600 0.1618 0.0761 0.0058 0.0000 0.0000 0.0000 0.2362 0.7483 0.176756
