instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction6-dim5-seed1-disth2-height0.75-radius0.1-freq100-amp1.5 kriging 25 0 1 5 0.1593 0.4297 0.2684 0.1366 0.0696 0.0294 0.0138 0.0066 0.0024 0.0006 0.0000 0.0000 0.0000 0.1168 1.3247 0.043685
COCOfunction6-dim5-seed1-disth2-height0.75-radius0.1-freq100-amp1.5 kriging 25 0 2 5 0.1503 0.4384 0.2578 0.1292 0.0698 0.0376 0.0200 0.0106 0.0046 0.0012 0.0000 0.0000 0.0000 0.1242 1.4463 0.048001
COCOfunction6-dim5-seed1-disth2-height0.75-radius0.1-freq100-amp1.5 kriging 25 0 3 5 0.1602 0.4429 0.2680 0.1240 0.0688 0.0376 0.0208 0.0102 0.0044 0.0008 0.0000 0.0000 0.0000 0.1224 1.3502 0.060135
COCOfunction6-dim5-seed1-disth2-height0.75-radius0.1-freq100-amp1.5 kriging 25 0 4 5 0.1649 0.4217 0.2768 0.1352 0.0744 0.0376 0.0140 0.0054 0.0008 0.0004 0.0000 0.0000 0.0000 0.1183 1.3195 0.045377
COCOfunction6-dim5-seed1-disth2-height0.75-radius0.1-freq100-amp1.5 kriging 25 0 5 5 0.1631 0.4105 0.2960 0.1432 0.0762 0.0456 0.0254 0.0126 0.0040 0.0008 0.0000 0.0000 0.0000 0.1294 1.3487 0.046605
COCOfunction6-dim5-seed1-disth2-height0.75-radius0.1-freq100-amp1.5 kriging 25 0 6 5 0.1717 0.4397 0.3112 0.1596 0.0786 0.0340 0.0136 0.0048 0.0018 0.0000 0.0000 0.0000 0.0000 0.1194 1.2450 0.040930
COCOfunction6-dim5-seed1-disth2-height0.75-radius0.1-freq100-amp1.5 kriging 25 0 7 5 0.1504 0.4363 0.3106 0.1388 0.0590 0.0270 0.0144 0.0074 0.0028 0.0002 0.0000 0.0000 0.0000 0.1161 1.2998 0.033315
COCOfunction6-dim5-seed1-disth2-height0.75-radius0.1-freq100-amp1.5 kriging 25 0 8 5 0.1527 0.4387 0.2858 0.1204 0.0538 0.0238 0.0130 0.0076 0.0032 0.0008 0.0000 0.0000 0.0000 0.1114 1.3012 0.042516
COCOfunction6-dim5-seed1-disth2-height0.75-radius0.1-freq100-amp1.5 kriging 25 0 9 5 0.1651 0.4302 0.2824 0.1108 0.0614 0.0336 0.0172 0.0098 0.0034 0.0008 0.0000 0.0000 0.0000 0.1167 1.3300 0.042063
COCOfunction6-dim5-seed1-disth2-height0.75-radius0.1-freq100-amp1.5 kriging 25 0 10 5 0.1760 0.4294 0.2902 0.1302 0.0714 0.0380 0.0192 0.0094 0.0042 0.0010 0.0000 0.0000 0.0000 0.1217 1.3148 0.042373
COCOfunction6-dim5-seed1-disth2-height0.75-radius0.1-freq100-amp1.5 kriging 25 0 11 5 0.1658 0.4316 0.3000 0.1220 0.0662 0.0344 0.0192 0.0078 0.0040 0.0006 0.0000 0.0000 0.0000 0.1190 1.3121 0.047308
COCOfunction6-dim5-seed1-disth2-height0.75-radius0.1-freq100-amp1.5 kriging 25 0 12 5 0.1623 0.4427 0.2818 0.1326 0.0638 0.0310 0.0150 0.0064 0.0020 0.0004 0.0000 0.0000 0.0000 0.1168 1.3394 0.048959
COCOfunction6-dim5-seed1-disth2-height0.75-radius0.1-freq100-amp1.5 kriging 25 0 13 5 0.1526 0.4426 0.2640 0.1196 0.0664 0.0354 0.0168 0.0058 0.0018 0.0002 0.0000 0.0000 0.0000 0.1165 1.3649 0.029299
COCOfunction6-dim5-seed1-disth2-height0.75-radius0.1-freq100-amp1.5 kriging 25 0 14 5 0.1630 0.4279 0.2844 0.1260 0.0722 0.0400 0.0202 0.0092 0.0034 0.0004 0.0000 0.0000 0.0000 0.1226 1.3584 0.045870
COCOfunction6-dim5-seed1-disth2-height0.75-radius0.1-freq100-amp1.5 kriging 25 0 15 5 0.1717 0.4099 0.2768 0.1210 0.0600 0.0340 0.0190 0.0088 0.0040 0.0008 0.0000 0.0000 0.0000 0.1171 1.3088 0.036824
COCOfunction6-dim5-seed1-disth2-height0.75-radius0.1-freq100-amp1.5 kriging 25 0 16 5 0.1714 0.4268 0.3074 0.1224 0.0610 0.0302 0.0142 0.0060 0.0010 0.0002 0.0000 0.0000 0.0000 0.1128 1.2616 0.036171
COCOfunction6-dim5-seed1-disth2-height0.75-radius0.1-freq100-amp1.5 kriging 25 0 17 5 0.1680 0.4247 0.3226 0.1346 0.0670 0.0334 0.0142 0.0050 0.0024 0.0010 0.0002 0.0000 0.0000 0.1180 1.2774 0.034026
COCOfunction6-dim5-seed1-disth2-height0.75-radius0.1-freq100-amp1.5 kriging 25 0 18 5 0.1525 0.4315 0.2528 0.1178 0.0640 0.0342 0.0164 0.0096 0.0044 0.0006 0.0000 0.0000 0.0000 0.1177 1.3888 0.039036
COCOfunction6-dim5-seed1-disth2-height0.75-radius0.1-freq100-amp1.5 kriging 25 0 19 5 0.1728 0.4363 0.2736 0.1178 0.0604 0.0284 0.0156 0.0076 0.0038 0.0006 0.0000 0.0000 0.0000 0.1122 1.2582 0.046209
COCOfunction6-dim5-seed1-disth2-height0.75-radius0.1-freq100-amp1.5 kriging 25 0 20 5 0.1760 0.4233 0.2844 0.1176 0.0598 0.0308 0.0184 0.0092 0.0050 0.0020 0.0000 0.0000 0.0000 0.1168 1.2867 0.039464
COCOfunction9-dim5-seed1-disth1-height0-radius0.025-freq10-amp1.5 kriging 25 0 1 5 0.1514 0.4604 0.6230 0.3826 0.1924 0.1106 0.0798 0.0586 0.0446 0.0342 0.0240 0.0192 0.0158 0.2032 1.0027 0.133701
COCOfunction9-dim5-seed1-disth1-height0-radius0.025-freq10-amp1.5 kriging 25 0 2 5 0.1508 0.5805 0.6278 0.3950 0.2100 0.1202 0.0900 0.0682 0.0532 0.0416 0.0320 0.0234 0.0184 0.2155 1.0188 0.120682
COCOfunction9-dim5-seed1-disth1-height0-radius0.025-freq10-amp1.5 kriging 25 0 3 5 0.1712 0.4248 0.6948 0.4264 0.2056 0.1096 0.0806 0.0594 0.0442 0.0346 0.0262 0.0184 0.0148 0.1978 0.9103 0.076063
COCOfunction9-dim5-seed1-disth1-height0-radius0.025-freq10-amp1.5 kriging 25 0 4 5 0.1561 0.5403 0.6450 0.3872 0.1846 0.1184 0.0892 0.0682 0.0526 0.0404 0.0318 0.0226 0.0190 0.2113 1.0083 0.114846
COCOfunction9-dim5-seed1-disth1-height0-radius0.025-freq10-amp1.5 kriging 25 0 5 5 0.1469 0.4529 0.6268 0.3770 0.1824 0.1144 0.0832 0.0664 0.0528 0.0400 0.0290 0.0238 0.0198 0.2115 1.0334 0.087517
