instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction9-dim10-seed1-disth1-height0.25-radius0.2-freq100-amp1.5 kriging 50 0 1 10 0.2238 0.2302 0.9018 0.8548 0.8081 0.7604 0.7003 0.6238 0.5189 0.4030 0.2792 0.2118 0.1716 0.3165 0.4939 0.100693
COCOfunction9-dim10-seed1-disth1-height0.25-radius0.2-freq100-amp1.5 kriging 50 0 2 10 0.2212 0.1474 0.9064 0.8555 0.8106 0.7587 0.7008 0.6268 0.5191 0.4077 0.2878 0.2162 0.1734 0.3156 0.4907 0.069719
COCOfunction9-dim10-seed1-disth1-height0.25-radius0.2-freq100-amp1.5 kriging 50 0 3 10 0.2512 0.1683 0.9115 0.8647 0.8203 0.7729 0.7150 0.6362 0.5278 0.4109 0.2865 0.2161 0.1767 0.3113 0.4785 0.087114
COCOfunction9-dim10-seed1-disth1-height0.25-radius0.2-freq100-amp1.5 kriging 50 0 4 10 0.2453 0.2105 0.9021 0.8514 0.8019 0.7500 0.6860 0.6042 0.4996 0.3783 0.2708 0.2166 0.1759 0.3172 0.5028 0.098753
COCOfunction9-dim10-seed1-disth1-height0.25-radius0.2-freq100-amp1.5 kriging 50 0 5 10 0.2215 0.1907 0.8989 0.8528 0.8093 0.7594 0.7022 0.6274 0.5249 0.4066 0.2841 0.2198 0.1802 0.3180 0.4949 0.076293
COCOfunction9-dim10-seed1-disth1-height0.25-radius0.2-freq100-amp1.5 kriging 50 0 6 10 0.2674 0.1928 0.9086 0.8580 0.8069 0.7573 0.6962 0.6208 0.5184 0.3996 0.2716 0.2065 0.1675 0.3140 0.4915 0.099239
COCOfunction9-dim10-seed1-disth1-height0.25-radius0.2-freq100-amp1.5 kriging 50 0 7 10 0.2625 0.2233 0.9091 0.8669 0.8228 0.7780 0.7213 0.6419 0.5411 0.4197 0.2922 0.2204 0.1784 0.3110 0.4747 0.111804
COCOfunction9-dim10-seed1-disth1-height0.25-radius0.2-freq100-amp1.5 kriging 50 0 8 10 0.2729 0.1559 0.9162 0.8697 0.8258 0.7793 0.7236 0.6480 0.5481 0.4258 0.2979 0.2251 0.1827 0.3092 0.4686 0.072806
COCOfunction9-dim10-seed1-disth1-height0.25-radius0.2-freq100-amp1.5 kriging 50 0 9 10 0.2337 0.1480 0.9043 0.8597 0.8112 0.7614 0.6991 0.6164 0.5162 0.4020 0.2837 0.2185 0.1761 0.3153 0.4916 0.068512
COCOfunction9-dim10-seed1-disth1-height0.25-radius0.2-freq100-amp1.5 kriging 50 0 10 10 0.2550 0.2221 0.9117 0.8662 0.8221 0.7684 0.7113 0.6339 0.5278 0.4009 0.2720 0.2044 0.1651 0.3084 0.4763 0.101843
COCOfunction9-dim10-seed1-disth1-height0.25-radius0.2-freq100-amp1.5 kriging 50 0 11 10 0.2233 0.1702 0.9114 0.8650 0.8229 0.7730 0.7158 0.6396 0.5392 0.4143 0.2913 0.2222 0.1822 0.3113 0.4761 0.079704
COCOfunction9-dim10-seed1-disth1-height0.25-radius0.2-freq100-amp1.5 kriging 50 0 12 10 0.2567 0.2402 0.9077 0.8601 0.8142 0.7646 0.7095 0.6323 0.5367 0.4110 0.2789 0.2149 0.1750 0.3134 0.4838 0.099165
COCOfunction9-dim10-seed1-disth1-height0.25-radius0.2-freq100-amp1.5 kriging 50 0 13 10 0.2632 0.2082 0.9119 0.8671 0.8224 0.7750 0.7151 0.6397 0.5364 0.4157 0.2966 0.2317 0.1854 0.3115 0.4755 0.100531
COCOfunction9-dim10-seed1-disth1-height0.25-radius0.2-freq100-amp1.5 kriging 50 0 14 10 0.2064 0.1861 0.9113 0.8658 0.8201 0.7756 0.7139 0.6387 0.5378 0.4243 0.3042 0.2338 0.1882 0.3136 0.4780 0.078596
COCOfunction9-dim10-seed1-disth1-height0.25-radius0.2-freq100-amp1.5 kriging 50 0 15 10 0.1759 0.2105 0.9070 0.8626 0.8185 0.7709 0.7101 0.6353 0.5268 0.3994 0.2773 0.2132 0.1693 0.3110 0.4806 0.097592
COCOfunction9-dim10-seed1-disth1-height0.25-radius0.2-freq100-amp1.5 kriging 50 0 16 10 0.2780 0.2034 0.9197 0.8746 0.8327 0.7838 0.7265 0.6461 0.5343 0.4085 0.2848 0.2208 0.1760 0.3043 0.4622 0.081743
COCOfunction9-dim10-seed1-disth1-height0.25-radius0.2-freq100-amp1.5 kriging 50 0 17 10 0.2221 0.2291 0.9154 0.8679 0.8252 0.7764 0.7155 0.6319 0.5242 0.4047 0.2835 0.2124 0.1681 0.3076 0.4732 0.099385
COCOfunction9-dim10-seed1-disth1-height0.25-radius0.2-freq100-amp1.5 kriging 50 0 18 10 0.2683 0.2174 0.9162 0.8717 0.8287 0.7843 0.7305 0.6503 0.5466 0.4227 0.2899 0.2156 0.1742 0.3065 0.4645 0.087882
COCOfunction9-dim10-seed1-disth1-height0.25-radius0.2-freq100-amp1.5 kriging 50 0 19 10 0.2857 0.2062 0.9186 0.8793 0.8373 0.7946 0.7388 0.6604 0.5617 0.4312 0.3020 0.2355 0.1909 0.3043 0.4546 0.090394
COCOfunction9-dim10-seed1-disth1-height0.25-radius0.2-freq100-amp1.5 kriging 50 0 20 10 0.2709 0.1967 0.9085 0.8653 0.8202 0.7714 0.7089 0.6293 0.5267 0.4100 0.2836 0.2181 0.1803 0.3118 0.4806 0.112296
COCOfunction11-dim10-seed1-disth1-height0.25-radius0.15-freq100-amp1.5 kriging 50 0 1 10 0.2402 0.2654 0.9139 0.8764 0.8428 0.8126 0.7786 0.7467 0.7081 0.6632 0.6118 0.5728 0.5460 0.3354 0.4355 0.077582
COCOfunction11-dim10-seed1-disth1-height0.25-radius0.15-freq100-amp1.5 kriging 50 0 2 10 0.2319 0.2501 0.9215 0.8850 0.8548 0.8215 0.7894 0.7534 0.7113 0.6595 0.6051 0.5648 0.5374 0.3270 0.4220 0.091659
COCOfunction11-dim10-seed1-disth1-height0.25-radius0.15-freq100-amp1.5 kriging 50 0 3 10 0.2413 0.2594 0.9301 0.8927 0.8595 0.8290 0.7931 0.7516 0.7086 0.6548 0.5998 0.5584 0.5293 0.3212 0.4138 0.086512
COCOfunction11-dim10-seed1-disth1-height0.25-radius0.15-freq100-amp1.5 kriging 50 0 4 10 0.2365 0.2353 0.9233 0.8897 0.8580 0.8281 0.7975 0.7584 0.7160 0.6673 0.6092 0.5750 0.5459 0.3244 0.4160 0.084620
