instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction1-dim10-seed1-disth1-height0.5-radius0.15-freq10-amp1 kriging 50 0 13 10 0.1393 0.2078 0.7564 0.6709 0.6145 0.5674 0.5262 0.4883 0.4512 0.4098 0.3551 0.3180 0.2893 0.4031 0.7432 0.069150
COCOfunction1-dim10-seed1-disth1-height0.5-radius0.15-freq10-amp1 kriging 50 0 14 10 0.1516 0.2034 0.7531 0.6704 0.6153 0.5690 0.5272 0.4934 0.4575 0.4154 0.3628 0.3213 0.2900 0.4048 0.7429 0.044078
COCOfunction1-dim10-seed1-disth1-height0.5-radius0.15-freq10-amp1 kriging 50 0 15 10 0.1527 0.2057 0.7607 0.6759 0.6175 0.5732 0.5332 0.4934 0.4544 0.4110 0.3579 0.3170 0.2887 0.4018 0.7354 0.057928
COCOfunction1-dim10-seed1-disth1-height0.5-radius0.15-freq10-amp1 kriging 50 0 16 10 0.1495 0.2136 0.7587 0.6724 0.6190 0.5689 0.5262 0.4891 0.4521 0.4128 0.3616 0.3190 0.2890 0.4028 0.7395 0.023691
COCOfunction1-dim10-seed1-disth1-height0.5-radius0.15-freq10-amp1 kriging 50 0 17 10 0.1543 0.1978 0.7648 0.6854 0.6249 0.5779 0.5346 0.4961 0.4557 0.4120 0.3587 0.3190 0.2881 0.4006 0.7291 0.031767
COCOfunction1-dim10-seed1-disth1-height0.5-radius0.15-freq10-amp1 kriging 50 0 18 10 0.1437 0.2031 0.7561 0.6710 0.6139 0.5640 0.5233 0.4834 0.4470 0.4074 0.3565 0.3186 0.2897 0.4032 0.7458 0.023858
COCOfunction1-dim10-seed1-disth1-height0.5-radius0.15-freq10-amp1 kriging 50 0 19 10 0.1477 0.2047 0.7552 0.6760 0.6169 0.5710 0.5292 0.4918 0.4524 0.4143 0.3646 0.3264 0.2989 0.4048 0.7416 0.030175
COCOfunction1-dim10-seed1-disth1-height0.5-radius0.15-freq10-amp1 kriging 50 0 20 10 0.1487 0.1904 0.7617 0.6811 0.6255 0.5789 0.5423 0.5079 0.4683 0.4281 0.3758 0.3339 0.3005 0.4043 0.7274 0.046954
COCOfunction10-dim10-seed1-disth1-height0.25-radius0.15-freq10-amp1 kriging 50 0 1 10 0.1642 0.1413 0.7941 0.7176 0.6632 0.6226 0.5867 0.5542 0.5211 0.4801 0.4322 0.3955 0.3647 0.4032 0.6716 0.043652
COCOfunction10-dim10-seed1-disth1-height0.25-radius0.15-freq10-amp1 kriging 50 0 2 10 0.1628 0.1557 0.7864 0.7129 0.6573 0.6142 0.5803 0.5462 0.5141 0.4767 0.4298 0.3946 0.3681 0.4054 0.6814 0.049423
COCOfunction10-dim10-seed1-disth1-height0.25-radius0.15-freq10-amp1 kriging 50 0 3 10 0.1665 0.1475 0.7832 0.7014 0.6444 0.6030 0.5671 0.5340 0.5031 0.4679 0.4216 0.3900 0.3667 0.4076 0.6960 0.046375
COCOfunction10-dim10-seed1-disth1-height0.25-radius0.15-freq10-amp1 kriging 50 0 4 10 0.1838 0.1509 0.8068 0.7269 0.6704 0.6282 0.5912 0.5577 0.5242 0.4867 0.4413 0.4036 0.3757 0.4009 0.6601 0.084669
COCOfunction10-dim10-seed1-disth1-height0.25-radius0.15-freq10-amp1 kriging 50 0 5 10 0.1544 0.1477 0.7915 0.7152 0.6591 0.6121 0.5770 0.5435 0.5078 0.4722 0.4226 0.3854 0.3599 0.4030 0.6797 0.059579
COCOfunction10-dim10-seed1-disth1-height0.25-radius0.15-freq10-amp1 kriging 50 0 6 10 0.1649 0.1413 0.7856 0.7063 0.6483 0.6071 0.5702 0.5387 0.5091 0.4735 0.4280 0.3971 0.3702 0.4069 0.6893 0.039327
COCOfunction10-dim10-seed1-disth1-height0.25-radius0.15-freq10-amp1 kriging 50 0 7 10 0.1745 0.1635 0.8033 0.7268 0.6697 0.6277 0.5861 0.5513 0.5183 0.4784 0.4316 0.3966 0.3732 0.4006 0.6645 0.059278
COCOfunction10-dim10-seed1-disth1-height0.25-radius0.15-freq10-amp1 kriging 50 0 8 10 0.1322 0.1785 0.7868 0.7058 0.6515 0.6121 0.5780 0.5471 0.5180 0.4818 0.4338 0.3997 0.3735 0.4073 0.6841 0.069724
