instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction6-dim10-seed1-disth1-height0.5-radius0.2-freq10-amp1.5 kriging 50 0 9 10 0.4325 0.1327 0.9077 0.8658 0.8307 0.7968 0.7643 0.7312 0.6935 0.6492 0.5909 0.5419 0.5044 0.3416 0.4520 0.092694
COCOfunction6-dim10-seed1-disth1-height0.5-radius0.2-freq10-amp1.5 kriging 50 0 10 10 0.3662 0.1391 0.8994 0.8585 0.8219 0.7932 0.7588 0.7273 0.6899 0.6456 0.5875 0.5402 0.5052 0.3473 0.4629 0.122407
COCOfunction6-dim10-seed1-disth1-height0.5-radius0.2-freq10-amp1.5 kriging 50 0 11 10 0.4067 0.1322 0.8997 0.8570 0.8253 0.7935 0.7612 0.7252 0.6870 0.6431 0.5852 0.5402 0.5023 0.3462 0.4616 0.104991
COCOfunction6-dim10-seed1-disth1-height0.5-radius0.2-freq10-amp1.5 kriging 50 0 12 10 0.4237 0.1273 0.9067 0.8691 0.8319 0.7989 0.7648 0.7297 0.6870 0.6424 0.5852 0.5433 0.5106 0.3412 0.4523 0.096053
COCOfunction6-dim10-seed1-disth1-height0.5-radius0.2-freq10-amp1.5 kriging 50 0 13 10 0.3799 0.1414 0.9071 0.8665 0.8338 0.8010 0.7696 0.7357 0.6985 0.6538 0.5973 0.5478 0.5134 0.3407 0.4488 0.125042
COCOfunction6-dim10-seed1-disth1-height0.5-radius0.2-freq10-amp1.5 kriging 50 0 14 10 0.3950 0.1282 0.9023 0.8612 0.8280 0.7995 0.7682 0.7359 0.7013 0.6573 0.5951 0.5435 0.5056 0.3432 0.4531 0.071100
COCOfunction6-dim10-seed1-disth1-height0.5-radius0.2-freq10-amp1.5 kriging 50 0 15 10 0.3957 0.1478 0.9012 0.8572 0.8230 0.7871 0.7532 0.7215 0.6858 0.6405 0.5825 0.5365 0.5038 0.3470 0.4639 0.100930
COCOfunction6-dim10-seed1-disth1-height0.5-radius0.2-freq10-amp1.5 kriging 50 0 16 10 0.3936 0.1422 0.9072 0.8645 0.8312 0.7992 0.7653 0.7325 0.6932 0.6484 0.5885 0.5380 0.5025 0.3415 0.4521 0.089924
COCOfunction6-dim10-seed1-disth1-height0.5-radius0.2-freq10-amp1.5 kriging 50 0 17 10 0.3995 0.1445 0.9093 0.8656 0.8269 0.7944 0.7611 0.7259 0.6874 0.6387 0.5790 0.5370 0.5083 0.3427 0.4563 0.083203
COCOfunction6-dim10-seed1-disth1-height0.5-radius0.2-freq10-amp1.5 kriging 50 0 18 10 0.3894 0.1345 0.8987 0.8594 0.8243 0.7894 0.7574 0.7205 0.6871 0.6444 0.5879 0.5448 0.5103 0.3479 0.4644 0.107831
