instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
ToalBranin0.90 cokriging 8 20 1 2 0.8157 0.3348 0.8375 0.7455 0.6590 0.5785 0.4900 0.3645 0.2545 0.1710 0.0680 0.0065 0.0000 0.2932 0.6329 0.077835
ToalBranin0.90 cokriging 8 20 2 2 0.8189 0.3527 0.8390 0.7470 0.6680 0.5880 0.4830 0.3615 0.2550 0.1695 0.0640 0.0095 0.0000 0.2910 0.6273 0.098509
ToalBranin0.90 cokriging 8 20 3 2 0.8136 0.3555 0.8110 0.7295 0.6530 0.5735 0.4640 0.3310 0.2340 0.1595 0.0810 0.0075 0.0000 0.2944 0.6548 0.098824
ToalBranin0.90 cokriging 8 20 4 2 0.8140 0.3735 0.8550 0.7720 0.6860 0.6115 0.4870 0.3235 0.2415 0.1610 0.0655 0.0035 0.0000 0.2819 0.6021 0.119260
ToalBranin0.90 cokriging 8 20 5 2 0.8194 0.3840 0.8285 0.7300 0.6610 0.5840 0.4870 0.3315 0.2480 0.1755 0.0875 0.0070 0.0000 0.2963 0.6450 0.159524
ToalBranin0.90 cokriging 8 20 6 2 0.8083 0.3830 0.8375 0.7435 0.6720 0.5915 0.4920 0.3295 0.2490 0.1660 0.0805 0.0000 0.0000 0.2915 0.6296 0.086112
ToalBranin0.90 cokriging 8 20 7 2 0.8072 0.3395 0.8030 0.7140 0.6515 0.5830 0.4970 0.3330 0.2420 0.1670 0.0680 0.0025 0.0000 0.2994 0.6615 0.108333
ToalBranin0.90 cokriging 8 20 8 2 0.8062 0.3238 0.8350 0.7520 0.6760 0.5925 0.4915 0.3460 0.2440 0.1500 0.0695 0.0065 0.0000 0.2871 0.6204 0.075082
ToalBranin0.90 cokriging 8 20 9 2 0.8041 0.3103 0.8570 0.7620 0.6800 0.5995 0.4905 0.3375 0.2375 0.1580 0.0590 0.0035 0.0000 0.2809 0.6022 0.108477
ToalBranin0.90 cokriging 8 20 10 2 0.8199 0.3337 0.8375 0.7445 0.6635 0.6000 0.4945 0.3635 0.2325 0.1560 0.0805 0.0065 0.0000 0.2908 0.6288 0.080312
ToalBranin0.90 cokriging 8 20 11 2 0.8193 0.3508 0.8295 0.7320 0.6655 0.5855 0.4885 0.3660 0.2500 0.1675 0.0770 0.0135 0.0000 0.2945 0.6366 0.115659
ToalBranin0.90 cokriging 8 20 12 2 0.8062 0.3395 0.8445 0.7475 0.6695 0.5750 0.4715 0.3500 0.2465 0.1645 0.0590 0.0000 0.0000 0.2878 0.6270 0.116299
ToalBranin0.90 cokriging 8 20 13 2 0.8189 0.3291 0.8500 0.7640 0.6785 0.6110 0.5010 0.3720 0.2510 0.1635 0.0825 0.0095 0.0000 0.2872 0.6062 0.099226
ToalBranin0.90 cokriging 8 20 14 2 0.8242 0.3300 0.8260 0.7415 0.6625 0.5740 0.4770 0.3495 0.2475 0.1575 0.0775 0.0130 0.0000 0.2943 0.6432 0.098439
ToalBranin0.90 cokriging 8 20 15 2 0.8132 0.3588 0.8345 0.7435 0.6660 0.5795 0.4785 0.3360 0.2450 0.1765 0.0710 0.0010 0.0000 0.2919 0.6357 0.097579
ToalBranin0.90 cokriging 8 20 16 2 0.8152 0.3585 0.8335 0.7510 0.6700 0.5925 0.4970 0.3575 0.2495 0.1585 0.0690 0.0045 0.0000 0.2911 0.6269 0.107725
ToalBranin0.90 cokriging 8 20 17 2 0.8094 0.3400 0.8320 0.7490 0.6670 0.5860 0.4795 0.3170 0.2395 0.1605 0.0770 0.0000 0.0000 0.2889 0.6313 0.074238
ToalBranin0.90 cokriging 8 20 18 2 0.8120 0.3603 0.8250 0.7360 0.6610 0.5810 0.4830 0.3530 0.2345 0.1500 0.0615 0.0030 0.0000 0.2894 0.6358 0.098212
ToalBranin0.90 cokriging 8 20 19 2 0.8080 0.3409 0.8290 0.7430 0.6580 0.5790 0.4750 0.3540 0.2410 0.1515 0.0520 0.0000 0.0000 0.2888 0.6362 0.057051
ToalBranin0.90 cokriging 8 20 20 2 0.8103 0.3324 0.8475 0.7560 0.6785 0.5980 0.5015 0.3705 0.2590 0.1620 0.0630 0.0075 0.0000 0.2866 0.6087 0.123428
