instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction14-dim10-seed1-disth2-height0.5-radius0.15-freq100-amp0.1 kriging 50 0 5 10 0.8617 0.0342 0.8976 0.8050 0.7049 0.6054 0.5039 0.4022 0.2947 0.1938 0.0885 0.0390 0.0157 0.2864 0.5746 0.053522
COCOfunction14-dim10-seed1-disth2-height0.5-radius0.15-freq100-amp0.1 kriging 50 0 6 10 0.8686 0.0323 0.8937 0.8079 0.7121 0.6098 0.5095 0.4049 0.3025 0.2025 0.1017 0.0485 0.0184 0.2891 0.5743 0.061267
COCOfunction14-dim10-seed1-disth2-height0.5-radius0.15-freq100-amp0.1 kriging 50 0 7 10 0.8658 0.0410 0.8916 0.8054 0.7128 0.6196 0.5182 0.4141 0.3112 0.2037 0.0928 0.0424 0.0173 0.2891 0.5715 0.059147
COCOfunction14-dim10-seed1-disth2-height0.5-radius0.15-freq100-amp0.1 kriging 50 0 8 10 0.8631 0.0441 0.8932 0.8093 0.7157 0.6184 0.5206 0.4159 0.3077 0.2077 0.1014 0.0432 0.0164 0.2895 0.5700 0.071469
COCOfunction14-dim10-seed1-disth2-height0.5-radius0.15-freq100-amp0.1 kriging 50 0 9 10 0.8674 0.0373 0.8906 0.7957 0.6975 0.5997 0.4978 0.3999 0.3028 0.2030 0.1039 0.0425 0.0160 0.2920 0.5866 0.067001
COCOfunction14-dim10-seed1-disth2-height0.5-radius0.15-freq100-amp0.1 kriging 50 0 10 10 0.8652 0.0376 0.8886 0.7992 0.7044 0.6080 0.5079 0.3999 0.2988 0.1997 0.0966 0.0454 0.0186 0.2904 0.5821 0.102666
COCOfunction14-dim10-seed1-disth2-height0.5-radius0.15-freq100-amp0.1 kriging 50 0 11 10 0.8601 0.0460 0.8860 0.7937 0.6969 0.5999 0.5020 0.4031 0.3026 0.2003 0.0979 0.0416 0.0157 0.2920 0.5873 0.086566
COCOfunction14-dim10-seed1-disth2-height0.5-radius0.15-freq100-amp0.1 kriging 50 0 12 10 0.8690 0.0417 0.8913 0.8001 0.7036 0.6041 0.5118 0.4123 0.3116 0.2032 0.1022 0.0476 0.0176 0.2921 0.5804 0.069364
COCOfunction14-dim10-seed1-disth2-height0.5-radius0.15-freq100-amp0.1 kriging 50 0 13 10 0.8639 0.0380 0.8836 0.7937 0.7028 0.6057 0.5074 0.4052 0.3032 0.2056 0.0983 0.0440 0.0178 0.2938 0.5886 0.072518
COCOfunction14-dim10-seed1-disth2-height0.5-radius0.15-freq100-amp0.1 kriging 50 0 14 10 0.8584 0.0332 0.8826 0.7958 0.7001 0.6057 0.5062 0.4065 0.2976 0.1941 0.0929 0.0397 0.0147 0.2905 0.5846 0.064910
COCOfunction14-dim10-seed1-disth2-height0.5-radius0.15-freq100-amp0.1 kriging 50 0 15 10 0.8667 0.0306 0.8931 0.8031 0.7123 0.6145 0.5157 0.4145 0.3077 0.2045 0.0996 0.0438 0.0175 0.2904 0.5753 0.059466
COCOfunction14-dim10-seed1-disth2-height0.5-radius0.15-freq100-amp0.1 kriging 50 0 16 10 0.8560 0.0473 0.8911 0.8043 0.7093 0.6155 0.5173 0.4161 0.3100 0.2028 0.0950 0.0378 0.0160 0.2897 0.5738 0.090516
COCOfunction14-dim10-seed1-disth2-height0.5-radius0.15-freq100-amp0.1 kriging 50 0 17 10 0.8609 0.0365 0.8939 0.8008 0.7073 0.6135 0.5086 0.4075 0.3030 0.1982 0.0907 0.0358 0.0135 0.2876 0.5740 0.056110
