instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction3-dim10-seed1-disth1-height0.5-radius0.25-freq100-amp2 kriging 50 0 17 10 0.3459 0.3252 0.8599 0.7353 0.6264 0.5381 0.4642 0.4019 0.3451 0.2919 0.2456 0.2221 0.2092 0.3514 0.6903 0.013189
COCOfunction3-dim10-seed1-disth1-height0.5-radius0.25-freq100-amp2 kriging 50 0 18 10 0.3265 0.3346 0.8424 0.7131 0.6105 0.5249 0.4541 0.3928 0.3370 0.2907 0.2454 0.2235 0.2088 0.3565 0.7144 0.010860
COCOfunction3-dim10-seed1-disth1-height0.5-radius0.25-freq100-amp2 kriging 50 0 19 10 0.3409 0.3341 0.8537 0.7298 0.6222 0.5295 0.4594 0.4016 0.3489 0.2999 0.2544 0.2308 0.2171 0.3559 0.6997 0.014720
COCOfunction3-dim10-seed1-disth1-height0.5-radius0.25-freq100-amp2 kriging 50 0 20 10 0.3273 0.3345 0.8353 0.7083 0.6060 0.5216 0.4510 0.3946 0.3416 0.2942 0.2496 0.2265 0.2115 0.3592 0.7211 0.009008
COCOfunction12-dim10-seed1-dists2-centres9-radius0.2-freq10-amp0.5 kriging 50 0 1 10 0.3460 0.0489 0.6882 0.6214 0.5875 0.5661 0.5475 0.5285 0.5101 0.4903 0.4676 0.4506 0.4386 0.4430 0.7843 0.036844
COCOfunction12-dim10-seed1-dists2-centres9-radius0.2-freq10-amp0.5 kriging 50 0 2 10 0.3087 0.0631 0.6754 0.6140 0.5822 0.5576 0.5395 0.5226 0.5073 0.4909 0.4665 0.4485 0.4340 0.4451 0.7951 0.039711
COCOfunction12-dim10-seed1-dists2-centres9-radius0.2-freq10-amp0.5 kriging 50 0 3 10 0.3146 0.0617 0.7152 0.6570 0.6228 0.6014 0.5837 0.5669 0.5515 0.5338 0.5100 0.4945 0.4797 0.4398 0.7315 0.041211
COCOfunction12-dim10-seed1-dists2-centres9-radius0.2-freq10-amp0.5 kriging 50 0 4 10 0.3226 0.0710 0.7023 0.6418 0.6106 0.5875 0.5684 0.5489 0.5326 0.5142 0.4914 0.4746 0.4587 0.4420 0.7559 0.055028
COCOfunction12-dim10-seed1-dists2-centres9-radius0.2-freq10-amp0.5 kriging 50 0 5 10 0.4411 0.0398 0.6834 0.6204 0.5894 0.5667 0.5476 0.5320 0.5158 0.5002 0.4793 0.4613 0.4472 0.4458 0.7853 0.033757
COCOfunction12-dim10-seed1-dists2-centres9-radius0.2-freq10-amp0.5 kriging 50 0 6 10 0.3012 0.0646 0.6895 0.6329 0.5986 0.5753 0.5576 0.5404 0.5260 0.5082 0.4850 0.4695 0.4556 0.4440 0.7700 0.043020
