instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction11-dim10-seed1-dists2-centres9-radius0.25-freq10-amp1.5 cokriging 40 100 1 10 0.5582 0.1163 0.8266 0.7132 0.6269 0.5515 0.4822 0.4154 0.3541 0.2915 0.2207 0.1750 0.1435 0.3508 0.6980 0.108698
COCOfunction11-dim10-seed1-dists2-centres9-radius0.25-freq10-amp1.5 cokriging 40 100 2 10 0.5349 0.1161 0.8415 0.7279 0.6391 0.5632 0.4979 0.4332 0.3710 0.3051 0.2331 0.1873 0.1518 0.3509 0.6798 0.144641
COCOfunction11-dim10-seed1-dists2-centres9-radius0.25-freq10-amp1.5 cokriging 40 100 3 10 0.5864 0.1051 0.8572 0.7500 0.6653 0.5876 0.5204 0.4557 0.3915 0.3268 0.2432 0.1871 0.1508 0.3477 0.6502 0.085128
COCOfunction11-dim10-seed1-dists2-centres9-radius0.25-freq10-amp1.5 cokriging 40 100 4 10 0.5823 0.0996 0.8374 0.7328 0.6499 0.5746 0.5081 0.4496 0.3890 0.3221 0.2439 0.1917 0.1563 0.3540 0.6742 0.076990
COCOfunction11-dim10-seed1-dists2-centres9-radius0.25-freq10-amp1.5 cokriging 40 100 5 10 0.5750 0.1261 0.8386 0.7366 0.6450 0.5691 0.5004 0.4374 0.3773 0.3118 0.2334 0.1844 0.1509 0.3510 0.6756 0.124431
COCOfunction11-dim10-seed1-dists2-centres9-radius0.25-freq10-amp1.5 cokriging 40 100 6 10 0.5631 0.1093 0.8448 0.7350 0.6436 0.5676 0.5011 0.4371 0.3741 0.3084 0.2338 0.1889 0.1553 0.3505 0.6752 0.101910
COCOfunction11-dim10-seed1-dists2-centres9-radius0.25-freq10-amp1.5 cokriging 40 100 7 10 0.5932 0.0939 0.8565 0.7489 0.6608 0.5826 0.5118 0.4497 0.3885 0.3181 0.2432 0.1895 0.1558 0.3481 0.6557 0.112436
COCOfunction11-dim10-seed1-dists2-centres9-radius0.25-freq10-amp1.5 cokriging 40 100 8 10 0.6006 0.0986 0.8457 0.7410 0.6550 0.5756 0.5077 0.4431 0.3788 0.3092 0.2319 0.1793 0.1468 0.3479 0.6646 0.108858
COCOfunction11-dim10-seed1-dists2-centres9-radius0.25-freq10-amp1.5 cokriging 40 100 9 10 0.5756 0.1137 0.8451 0.7403 0.6508 0.5733 0.5085 0.4428 0.3811 0.3135 0.2392 0.1890 0.1548 0.3505 0.6691 0.109133
COCOfunction11-dim10-seed1-dists2-centres9-radius0.25-freq10-amp1.5 cokriging 40 100 10 10 0.5515 0.1307 0.8330 0.7241 0.6434 0.5699 0.5032 0.4400 0.3774 0.3164 0.2351 0.1816 0.1520 0.3537 0.6820 0.161471
COCOfunction11-dim10-seed1-dists2-centres9-radius0.25-freq10-amp1.5 cokriging 40 100 11 10 0.5568 0.1155 0.8490 0.7323 0.6361 0.5591 0.4906 0.4278 0.3633 0.2984 0.2258 0.1808 0.1473 0.3479 0.6783 0.168142
COCOfunction11-dim10-seed1-dists2-centres9-radius0.25-freq10-amp1.5 cokriging 40 100 12 10 0.5764 0.1208 0.8339 0.7334 0.6487 0.5742 0.5106 0.4465 0.3815 0.3132 0.2400 0.1891 0.1559 0.3528 0.6757 0.123159
COCOfunction11-dim10-seed1-dists2-centres9-radius0.25-freq10-amp1.5 cokriging 40 100 13 10 0.5758 0.1380 0.8394 0.7303 0.6406 0.5626 0.4969 0.4342 0.3757 0.3116 0.2405 0.1922 0.1606 0.3528 0.6808 0.135865
COCOfunction11-dim10-seed1-dists2-centres9-radius0.25-freq10-amp1.5 cokriging 40 100 14 10 0.5735 0.1062 0.8388 0.7342 0.6477 0.5738 0.5096 0.4452 0.3825 0.3151 0.2393 0.1862 0.1519 0.3523 0.6736 0.129183
COCOfunction11-dim10-seed1-dists2-centres9-radius0.25-freq10-amp1.5 cokriging 40 100 15 10 0.5816 0.1178 0.8350 0.7232 0.6393 0.5676 0.5019 0.4386 0.3706 0.3073 0.2353 0.1828 0.1522 0.3524 0.6829 0.118202
COCOfunction11-dim10-seed1-dists2-centres9-radius0.25-freq10-amp1.5 cokriging 40 100 16 10 0.5812 0.1120 0.8575 0.7514 0.6606 0.5802 0.5095 0.4472 0.3812 0.3115 0.2328 0.1787 0.1483 0.3453 0.6544 0.115752
COCOfunction11-dim10-seed1-dists2-centres9-radius0.25-freq10-amp1.5 cokriging 40 100 17 10 0.5785 0.1130 0.8542 0.7442 0.6537 0.5770 0.5086 0.4410 0.3767 0.3058 0.2251 0.1750 0.1429 0.3452 0.6604 0.100032
COCOfunction11-dim10-seed1-dists2-centres9-radius0.25-freq10-amp1.5 cokriging 40 100 18 10 0.5690 0.1168 0.8541 0.7422 0.6464 0.5736 0.5064 0.4411 0.3790 0.3132 0.2393 0.1874 0.1535 0.3486 0.6644 0.137047
