instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction11-dim10-seed1-disth1-height0.25-radius0.1-freq100-amp1.5 kriging 50 0 1 10 0.3145 0.2097 0.9497 0.9277 0.9094 0.8910 0.8704 0.8504 0.8303 0.8073 0.7760 0.7542 0.7365 0.2800 0.3231 0.077582
COCOfunction11-dim10-seed1-disth1-height0.25-radius0.1-freq100-amp1.5 kriging 50 0 2 10 0.3068 0.1983 0.9565 0.9336 0.9158 0.8991 0.8798 0.8603 0.8385 0.8161 0.7860 0.7633 0.7452 0.2704 0.3092 0.091659
COCOfunction11-dim10-seed1-disth1-height0.25-radius0.1-freq100-amp1.5 kriging 50 0 3 10 0.3004 0.2039 0.9605 0.9401 0.9205 0.9015 0.8817 0.8575 0.8343 0.8111 0.7805 0.7590 0.7422 0.2669 0.3052 0.086512
COCOfunction11-dim10-seed1-disth1-height0.25-radius0.1-freq100-amp1.5 kriging 50 0 4 10 0.3095 0.1864 0.9500 0.9282 0.9117 0.8979 0.8816 0.8606 0.8406 0.8139 0.7827 0.7640 0.7499 0.2753 0.3154 0.084620
COCOfunction11-dim10-seed1-disth1-height0.25-radius0.1-freq100-amp1.5 kriging 50 0 5 10 0.2889 0.2532 0.9451 0.9202 0.9028 0.8836 0.8654 0.8413 0.8170 0.7903 0.7617 0.7421 0.7265 0.2878 0.3355 0.086384
COCOfunction11-dim10-seed1-disth1-height0.25-radius0.1-freq100-amp1.5 kriging 50 0 6 10 0.3021 0.1959 0.9486 0.9240 0.9045 0.8873 0.8654 0.8446 0.8244 0.8034 0.7785 0.7571 0.7412 0.2844 0.3292 0.073756
COCOfunction11-dim10-seed1-disth1-height0.25-radius0.1-freq100-amp1.5 kriging 50 0 7 10 0.3273 0.1838 0.9544 0.9356 0.9166 0.8991 0.8800 0.8578 0.8311 0.8061 0.7801 0.7618 0.7489 0.2717 0.3115 0.084275
COCOfunction11-dim10-seed1-disth1-height0.25-radius0.1-freq100-amp1.5 kriging 50 0 8 10 0.3715 0.1849 0.9638 0.9454 0.9273 0.9091 0.8872 0.8620 0.8370 0.8115 0.7820 0.7641 0.7487 0.2597 0.2956 0.083310
COCOfunction11-dim10-seed1-disth1-height0.25-radius0.1-freq100-amp1.5 kriging 50 0 9 10 0.3488 0.2309 0.9596 0.9398 0.9216 0.9023 0.8815 0.8570 0.8298 0.8074 0.7811 0.7630 0.7506 0.2675 0.3061 0.084722
COCOfunction11-dim10-seed1-disth1-height0.25-radius0.1-freq100-amp1.5 kriging 50 0 10 10 0.3183 0.2572 0.9608 0.9396 0.9213 0.9024 0.8821 0.8538 0.8261 0.8012 0.7779 0.7611 0.7454 0.2674 0.3065 0.112731
COCOfunction11-dim10-seed1-disth1-height0.25-radius0.1-freq100-amp1.5 kriging 50 0 11 10 0.2965 0.2150 0.9583 0.9387 0.9206 0.9053 0.8825 0.8605 0.8337 0.8040 0.7724 0.7520 0.7389 0.2666 0.3052 0.086998
COCOfunction11-dim10-seed1-disth1-height0.25-radius0.1-freq100-amp1.5 kriging 50 0 12 10 0.2828 0.2419 0.9484 0.9273 0.9085 0.8891 0.8703 0.8452 0.8208 0.7951 0.7607 0.7406 0.7233 0.2817 0.3270 0.089713
COCOfunction11-dim10-seed1-disth1-height0.25-radius0.1-freq100-amp1.5 kriging 50 0 13 10 0.3130 0.2651 0.9542 0.9303 0.9115 0.8958 0.8765 0.8537 0.8345 0.8122 0.7831 0.7618 0.7465 0.2757 0.3164 0.141637
COCOfunction11-dim10-seed1-disth1-height0.25-radius0.1-freq100-amp1.5 kriging 50 0 14 10 0.3147 0.2171 0.9588 0.9390 0.9191 0.9008 0.8805 0.8558 0.8290 0.8034 0.7785 0.7604 0.7461 0.2687 0.3079 0.072985
COCOfunction11-dim10-seed1-disth1-height0.25-radius0.1-freq100-amp1.5 kriging 50 0 15 10 0.3036 0.2428 0.9544 0.9348 0.9166 0.8981 0.8792 0.8580 0.8285 0.8013 0.7727 0.7522 0.7401 0.2720 0.3126 0.092416
COCOfunction11-dim10-seed1-disth1-height0.25-radius0.1-freq100-amp1.5 kriging 50 0 16 10 0.3085 0.2186 0.9504 0.9278 0.9087 0.8912 0.8726 0.8491 0.8252 0.8022 0.7727 0.7548 0.7417 0.2804 0.3239 0.079592
COCOfunction11-dim10-seed1-disth1-height0.25-radius0.1-freq100-amp1.5 kriging 50 0 17 10 0.3118 0.2124 0.9551 0.9359 0.9205 0.9024 0.8840 0.8606 0.8333 0.8075 0.7774 0.7566 0.7414 0.2690 0.3080 0.069903
COCOfunction11-dim10-seed1-disth1-height0.25-radius0.1-freq100-amp1.5 kriging 50 0 18 10 0.3224 0.2143 0.9568 0.9370 0.9175 0.9003 0.8820 0.8596 0.8324 0.8084 0.7774 0.7600 0.7468 0.2691 0.3080 0.129761
COCOfunction11-dim10-seed1-disth1-height0.25-radius0.1-freq100-amp1.5 kriging 50 0 19 10 0.3243 0.2042 0.9615 0.9391 0.9191 0.9000 0.8809 0.8577 0.8316 0.8066 0.7763 0.7606 0.7484 0.2677 0.3065 0.079440
COCOfunction11-dim10-seed1-disth1-height0.25-radius0.1-freq100-amp1.5 kriging 50 0 20 10 0.3051 0.2007 0.9534 0.9311 0.9108 0.8921 0.8732 0.8528 0.8285 0.8035 0.7765 0.7594 0.7482 0.2771 0.3191 0.087856
COCOfunction14-dim10-seed1-disth1-height0.25-radius0.1-freq100-amp2 kriging 50 0 1 10 0.3369 0.1435 0.9709 0.9567 0.9417 0.9240 0.9052 0.8847 0.8683 0.8507 0.8306 0.8168 0.8051 0.2395 0.2653 0.066494
COCOfunction14-dim10-seed1-disth1-height0.25-radius0.1-freq100-amp2 kriging 50 0 2 10 0.2693 0.2076 0.9680 0.9513 0.9361 0.9166 0.8959 0.8696 0.8474 0.8267 0.8102 0.7986 0.7887 0.2511 0.2820 0.076078
COCOfunction14-dim10-seed1-disth1-height0.25-radius0.1-freq100-amp2 kriging 50 0 3 10 0.2593 0.1734 0.9600 0.9427 0.9259 0.9075 0.8894 0.8716 0.8539 0.8351 0.8102 0.7959 0.7874 0.2605 0.2934 0.083184
COCOfunction14-dim10-seed1-disth1-height0.25-radius0.1-freq100-amp2 kriging 50 0 4 10 0.3111 0.1761 0.9692 0.9522 0.9379 0.9201 0.9005 0.8793 0.8589 0.8401 0.8174 0.8022 0.7907 0.2462 0.2747 0.077268
