instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
ToalHartmannH30.30 kriging 15 0 1 3 0.9815 0.0348 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9806 0.8703 0.6913 0.0240 0.0246 0.149187
ToalHartmannH30.30 kriging 15 0 2 3 0.9820 0.0340 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9863 0.8913 0.6956 0.0220 0.0225 0.106555
ToalHartmannH30.30 kriging 15 0 3 3 0.9812 0.0344 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9873 0.8793 0.6860 0.0224 0.0229 0.113782
ToalHartmannH30.30 kriging 15 0 4 3 0.9818 0.0346 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9830 0.8920 0.7016 0.0231 0.0236 0.101505
ToalHartmannH30.30 kriging 15 0 5 3 0.9829 0.0341 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9846 0.8833 0.6956 0.0228 0.0233 0.206840
ToalHartmannH30.30 kriging 15 0 6 3 0.9832 0.0335 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9986 0.8993 0.7063 0.0197 0.0202 0.167262
ToalHartmannH30.30 kriging 15 0 7 3 0.9807 0.0347 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9826 0.8826 0.7030 0.0232 0.0238 0.216425
ToalHartmannH30.30 kriging 15 0 8 3 0.9825 0.0341 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9863 0.8740 0.6846 0.0231 0.0236 0.128957
ToalHartmannH30.30 kriging 15 0 9 3 0.9827 0.0345 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9806 0.8700 0.6906 0.0237 0.0243 0.236087
ToalHartmannH30.30 kriging 15 0 10 3 0.9819 0.0354 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9803 0.8753 0.6906 0.0239 0.0245 0.145954
ToalHartmannH30.30 kriging 15 0 11 3 0.9824 0.0341 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9896 0.8916 0.7033 0.0216 0.0221 0.111132
ToalHartmannH30.30 kriging 15 0 12 3 0.9820 0.0347 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9843 0.8850 0.7120 0.0228 0.0233 0.123487
ToalHartmannH30.30 kriging 15 0 13 3 0.9832 0.0341 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9860 0.8793 0.6863 0.0224 0.0230 0.234812
ToalHartmannH30.30 kriging 15 0 14 3 0.9815 0.0350 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9836 0.8836 0.6950 0.0231 0.0236 0.165001
ToalHartmannH30.30 kriging 15 0 15 3 0.9827 0.0338 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9883 0.8830 0.6913 0.0223 0.0229 0.174946
ToalHartmannH30.30 kriging 15 0 16 3 0.9820 0.0346 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9843 0.8796 0.7063 0.0228 0.0233 0.116267
ToalHartmannH30.30 kriging 15 0 17 3 0.9820 0.0348 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9813 0.8726 0.6743 0.0236 0.0242 0.265592
ToalHartmannH30.30 kriging 15 0 18 3 0.9823 0.0340 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9930 0.8943 0.7136 0.0209 0.0213 0.205896
ToalHartmannH30.30 kriging 15 0 19 3 0.9815 0.0350 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9876 0.8833 0.7060 0.0223 0.0228 0.104557
ToalHartmannH30.30 kriging 15 0 20 3 0.9814 0.0356 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9830 0.8706 0.6766 0.0241 0.0247 0.120865
