instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction10-dim10-seed1-dists1-centres3-radius0.25-freq10-amp1.5 kriging 50 0 5 10 0.3556 0.1468 0.6275 0.4378 0.2836 0.1737 0.1052 0.0580 0.0315 0.0143 0.0063 0.0031 0.0018 0.2020 0.9327 0.059579
COCOfunction10-dim10-seed1-dists1-centres3-radius0.25-freq10-amp1.5 kriging 50 0 6 10 0.3745 0.1414 0.6137 0.4207 0.2739 0.1778 0.1103 0.0629 0.0341 0.0167 0.0056 0.0036 0.0022 0.2057 0.9570 0.039327
COCOfunction10-dim10-seed1-dists1-centres3-radius0.25-freq10-amp1.5 kriging 50 0 7 10 0.3724 0.1673 0.6326 0.4343 0.2876 0.1820 0.1092 0.0594 0.0333 0.0153 0.0064 0.0023 0.0013 0.2038 0.9296 0.059278
COCOfunction10-dim10-seed1-dists1-centres3-radius0.25-freq10-amp1.5 kriging 50 0 8 10 0.3669 0.1723 0.6316 0.4356 0.2851 0.1766 0.1029 0.0552 0.0277 0.0148 0.0054 0.0026 0.0017 0.2000 0.9224 0.069724
COCOfunction10-dim10-seed1-dists1-centres3-radius0.25-freq10-amp1.5 kriging 50 0 9 10 0.3697 0.1560 0.6237 0.4309 0.2831 0.1780 0.1053 0.0558 0.0294 0.0139 0.0057 0.0026 0.0013 0.2012 0.9353 0.054228
COCOfunction10-dim10-seed1-dists1-centres3-radius0.25-freq10-amp1.5 kriging 50 0 10 10 0.3823 0.1556 0.6497 0.4536 0.2961 0.1875 0.1150 0.0666 0.0352 0.0176 0.0064 0.0035 0.0023 0.2067 0.9132 0.059159
COCOfunction10-dim10-seed1-dists1-centres3-radius0.25-freq10-amp1.5 kriging 50 0 11 10 0.3748 0.1802 0.6395 0.4473 0.2990 0.1913 0.1130 0.0637 0.0316 0.0145 0.0051 0.0027 0.0016 0.2051 0.9156 0.063794
COCOfunction10-dim10-seed1-dists1-centres3-radius0.25-freq10-amp1.5 kriging 50 0 12 10 0.3890 0.1648 0.6120 0.4247 0.2894 0.1875 0.1151 0.0646 0.0338 0.0150 0.0056 0.0025 0.0015 0.2080 0.9547 0.075371
COCOfunction10-dim10-seed1-dists1-centres3-radius0.25-freq10-amp1.5 kriging 50 0 13 10 0.3796 0.1573 0.6373 0.4402 0.2960 0.1926 0.1150 0.0661 0.0325 0.0150 0.0043 0.0024 0.0014 0.2062 0.9243 0.048248
COCOfunction10-dim10-seed1-dists1-centres3-radius0.25-freq10-amp1.5 kriging 50 0 14 10 0.3633 0.1457 0.6240 0.4278 0.2811 0.1767 0.1084 0.0626 0.0348 0.0174 0.0069 0.0038 0.0019 0.2055 0.9465 0.040433
