instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction8-dim10-seed1-dists1-centres6-radius0.2-freq100-amp1 cokriging 40 100 13 10 0.7498 0.0814 0.9768 0.9451 0.8966 0.8255 0.7218 0.5741 0.3837 0.1809 0.0495 0.0143 0.0050 0.2131 0.3521 0.087100
COCOfunction8-dim10-seed1-dists1-centres6-radius0.2-freq100-amp1 cokriging 40 100 14 10 0.7443 0.0960 0.9783 0.9474 0.8950 0.8207 0.7158 0.5661 0.3788 0.1917 0.0545 0.0174 0.0061 0.2144 0.3543 0.082231
COCOfunction8-dim10-seed1-dists1-centres6-radius0.2-freq100-amp1 cokriging 40 100 15 10 0.7540 0.0896 0.9782 0.9500 0.9033 0.8401 0.7496 0.6056 0.4079 0.1983 0.0556 0.0185 0.0071 0.2108 0.3405 0.092064
COCOfunction8-dim10-seed1-dists1-centres6-radius0.2-freq100-amp1 cokriging 40 100 16 10 0.7456 0.0904 0.9730 0.9443 0.9004 0.8258 0.7209 0.5741 0.3825 0.1816 0.0547 0.0172 0.0058 0.2148 0.3550 0.113707
COCOfunction8-dim10-seed1-dists1-centres6-radius0.2-freq100-amp1 cokriging 40 100 17 10 0.7508 0.0916 0.9747 0.9449 0.9009 0.8285 0.7218 0.5754 0.3834 0.1808 0.0487 0.0134 0.0044 0.2127 0.3512 0.119968
COCOfunction8-dim10-seed1-dists1-centres6-radius0.2-freq100-amp1 cokriging 40 100 18 10 0.7572 0.0963 0.9791 0.9518 0.9089 0.8418 0.7485 0.6015 0.4128 0.2007 0.0547 0.0172 0.0064 0.2101 0.3392 0.105848
COCOfunction8-dim10-seed1-dists1-centres6-radius0.2-freq100-amp1 cokriging 40 100 19 10 0.7579 0.0908 0.9763 0.9484 0.9046 0.8370 0.7386 0.6014 0.4088 0.1962 0.0560 0.0178 0.0077 0.2131 0.3459 0.119050
COCOfunction8-dim10-seed1-dists1-centres6-radius0.2-freq100-amp1 cokriging 40 100 20 10 0.7553 0.0885 0.9789 0.9527 0.9101 0.8436 0.7453 0.5935 0.3929 0.1875 0.0519 0.0174 0.0065 0.2072 0.3368 0.105771
COCOfunction19-dim10-seed1-dists1-centres9-radius0.25-freq100-amp0.5 cokriging 40 100 1 10 0.7646 0.0409 0.9770 0.9525 0.9114 0.8500 0.7660 0.6560 0.5219 0.3558 0.1720 0.0832 0.0458 0.2361 0.3537 0.083336
COCOfunction19-dim10-seed1-dists1-centres9-radius0.25-freq100-amp0.5 cokriging 40 100 2 10 0.7542 0.0317 0.9792 0.9499 0.9050 0.8400 0.7576 0.6453 0.5108 0.3492 0.1688 0.0858 0.0450 0.2383 0.3602 0.051394
COCOfunction19-dim10-seed1-dists1-centres9-radius0.25-freq100-amp0.5 cokriging 40 100 3 10 0.7567 0.0364 0.9810 0.9579 0.9194 0.8598 0.7747 0.6533 0.5089 0.3441 0.1683 0.0860 0.0428 0.2296 0.3438 0.060957
COCOfunction19-dim10-seed1-dists1-centres9-radius0.25-freq100-amp0.5 cokriging 40 100 4 10 0.7576 0.0402 0.9716 0.9412 0.8941 0.8339 0.7481 0.6396 0.5023 0.3455 0.1760 0.0928 0.0474 0.2455 0.3739 0.069710
COCOfunction19-dim10-seed1-dists1-centres9-radius0.25-freq100-amp0.5 cokriging 40 100 5 10 0.7558 0.0382 0.9728 0.9437 0.8991 0.8343 0.7424 0.6359 0.5046 0.3476 0.1698 0.0854 0.0428 0.2435 0.3710 0.068173
COCOfunction19-dim10-seed1-dists1-centres9-radius0.25-freq100-amp0.5 cokriging 40 100 6 10 0.7547 0.0405 0.9772 0.9467 0.9048 0.8433 0.7565 0.6506 0.5112 0.3515 0.1758 0.0848 0.0428 0.2399 0.3621 0.072725
