instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
ShiPark kriging 20 0 1 4 0.9773 0.0702 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9837 0.8720 0.5812 0.0213 0.0219 0.003256
ShiPark kriging 20 0 2 4 0.9781 0.0697 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9862 0.8792 0.5780 0.0204 0.0210 0.003504
ShiPark kriging 20 0 3 4 0.9769 0.0692 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9840 0.8790 0.5887 0.0207 0.0213 0.008060
ShiPark kriging 20 0 4 4 0.9781 0.0694 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9840 0.8742 0.5837 0.0213 0.0220 0.006618
ShiPark kriging 20 0 5 4 0.9781 0.0689 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9995 0.9845 0.8750 0.5920 0.0216 0.0222 0.001757
ShiPark kriging 20 0 6 4 0.9778 0.0701 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9997 0.9867 0.8835 0.5632 0.0203 0.0208 0.003431
ShiPark kriging 20 0 7 4 0.9774 0.0689 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9825 0.8820 0.5912 0.0211 0.0217 0.009940
ShiPark kriging 20 0 8 4 0.9787 0.0702 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9820 0.8755 0.5955 0.0217 0.0223 0.003317
ShiPark kriging 20 0 9 4 0.9771 0.0682 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9815 0.8782 0.5805 0.0217 0.0223 0.002715
ShiPark kriging 20 0 10 4 0.9777 0.0702 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9997 0.9852 0.8725 0.5755 0.0208 0.0214 0.009935
ShiPark kriging 20 0 11 4 0.9784 0.0707 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9855 0.8757 0.5927 0.0203 0.0209 0.005826
ShiPark kriging 20 0 12 4 0.9782 0.0699 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9855 0.8845 0.5640 0.0203 0.0209 0.004878
ShiPark kriging 20 0 13 4 0.9779 0.0686 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9997 0.9810 0.8792 0.5767 0.0221 0.0227 0.002835
ShiPark kriging 20 0 14 4 0.9787 0.0677 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9872 0.8685 0.5922 0.0210 0.0216 0.002545
ShiPark kriging 20 0 15 4 0.9785 0.0709 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9815 0.8747 0.5715 0.0219 0.0225 0.002643
ShiPark kriging 20 0 16 4 0.9789 0.0691 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9820 0.8772 0.5865 0.0217 0.0224 0.003631
ShiPark kriging 20 0 17 4 0.9786 0.0675 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9817 0.8775 0.5780 0.0212 0.0218 0.003999
ShiPark kriging 20 0 18 4 0.9785 0.0703 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9810 0.8692 0.5990 0.0221 0.0228 0.007266
ShiPark kriging 20 0 19 4 0.9780 0.0699 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9997 0.9827 0.8750 0.5962 0.0214 0.0220 0.002288
ShiPark kriging 20 0 20 4 0.9779 0.0705 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9997 0.9857 0.8790 0.5862 0.0210 0.0216 0.003324
