instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
WangRastrigin-d5-error2-phi8000.0 cokriging 20 50 11 5 0.9868 0.0212 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0022 0.0023 0.166778
WangRastrigin-d5-error2-phi8000.0 cokriging 20 50 12 5 0.9874 0.0196 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0021 0.0021 0.137401
WangRastrigin-d5-error2-phi8000.0 cokriging 20 50 13 5 0.9872 0.0210 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0022 0.0022 0.154352
WangRastrigin-d5-error2-phi8000.0 cokriging 20 50 14 5 0.9867 0.0207 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0023 0.0023 0.151912
WangRastrigin-d5-error2-phi8000.0 cokriging 20 50 15 5 0.9864 0.0214 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0028 0.0028 0.162894
WangRastrigin-d5-error2-phi8000.0 cokriging 20 50 16 5 0.9869 0.0207 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0023 0.0023 0.151758
WangRastrigin-d5-error2-phi8000.0 cokriging 20 50 17 5 0.9867 0.0210 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0022 0.0022 0.156590
WangRastrigin-d5-error2-phi8000.0 cokriging 20 50 18 5 0.9867 0.0202 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0024 0.0025 0.154114
WangRastrigin-d5-error2-phi8000.0 cokriging 20 50 19 5 0.9868 0.0210 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0024 0.0024 0.147163
WangRastrigin-d5-error2-phi8000.0 cokriging 20 50 20 5 0.9870 0.0206 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0025 0.0025 0.151013
