instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction16-dim2-seed1-dists1-centres1-radius0.1-freq10-amp2 kriging 10 0 1 2 0.0785 0.3856 0.5135 0.4420 0.3515 0.2720 0.1705 0.0780 0.0230 0.0000 0.0000 0.0000 0.0000 0.2282 1.0256 0.138558
COCOfunction16-dim2-seed1-dists1-centres1-radius0.1-freq10-amp2 kriging 10 0 2 2 0.1159 0.3729 0.6520 0.4935 0.3985 0.2870 0.1725 0.0800 0.0295 0.0045 0.0000 0.0000 0.0000 0.2156 0.8328 0.163035
COCOfunction16-dim2-seed1-dists1-centres1-radius0.1-freq10-amp2 kriging 10 0 3 2 0.0685 0.3610 0.5265 0.4235 0.3320 0.2570 0.1800 0.0760 0.0230 0.0005 0.0000 0.0000 0.0000 0.2244 1.0061 0.145454
COCOfunction16-dim2-seed1-dists1-centres1-radius0.1-freq10-amp2 kriging 10 0 4 2 0.0916 0.3736 0.5915 0.4580 0.3535 0.2485 0.1285 0.0610 0.0105 0.0010 0.0000 0.0000 0.0000 0.2052 0.8941 0.140903
COCOfunction16-dim2-seed1-dists1-centres1-radius0.1-freq10-amp2 kriging 10 0 5 2 0.0854 0.3955 0.5760 0.4305 0.3120 0.2225 0.1245 0.0530 0.0220 0.0020 0.0000 0.0000 0.0000 0.2013 0.9208 0.159697
COCOfunction16-dim2-seed1-dists1-centres1-radius0.1-freq10-amp2 kriging 10 0 6 2 0.0657 0.4189 0.5840 0.4545 0.3510 0.2795 0.1510 0.0780 0.0360 0.0035 0.0000 0.0000 0.0000 0.2212 0.9365 0.203767
COCOfunction16-dim2-seed1-dists1-centres1-radius0.1-freq10-amp2 kriging 10 0 7 2 0.0945 0.3927 0.5910 0.4650 0.3625 0.2855 0.1785 0.0765 0.0270 0.0035 0.0000 0.0000 0.0000 0.2225 0.9160 0.151466
COCOfunction16-dim2-seed1-dists1-centres1-radius0.1-freq10-amp2 kriging 10 0 8 2 0.0837 0.3955 0.5705 0.4440 0.3540 0.2545 0.1105 0.0455 0.0175 0.0015 0.0000 0.0000 0.0000 0.2048 0.9202 0.129886
COCOfunction16-dim2-seed1-dists1-centres1-radius0.1-freq10-amp2 kriging 10 0 9 2 0.0819 0.3810 0.5495 0.4715 0.3860 0.2905 0.1645 0.0660 0.0220 0.0045 0.0000 0.0000 0.0000 0.2251 0.9560 0.122209
COCOfunction16-dim2-seed1-dists1-centres1-radius0.1-freq10-amp2 kriging 10 0 10 2 0.0729 0.3934 0.5705 0.4340 0.3385 0.2215 0.0875 0.0335 0.0065 0.0000 0.0000 0.0000 0.0000 0.1936 0.9225 0.123223
COCOfunction16-dim2-seed1-dists1-centres1-radius0.1-freq10-amp2 kriging 10 0 11 2 0.0755 0.3577 0.5210 0.4105 0.3345 0.2640 0.1585 0.0730 0.0260 0.0020 0.0000 0.0000 0.0000 0.2248 1.0338 0.133386
COCOfunction16-dim2-seed1-dists1-centres1-radius0.1-freq10-amp2 kriging 10 0 12 2 0.0665 0.4412 0.5295 0.4230 0.3300 0.2580 0.1210 0.0455 0.0100 0.0005 0.0000 0.0000 0.0000 0.2065 0.9630 0.149332
COCOfunction16-dim2-seed1-dists1-centres1-radius0.1-freq10-amp2 kriging 10 0 13 2 0.0961 0.3922 0.5805 0.4990 0.4170 0.2890 0.1630 0.0715 0.0195 0.0010 0.0000 0.0000 0.0000 0.2209 0.8976 0.130482
COCOfunction16-dim2-seed1-dists1-centres1-radius0.1-freq10-amp2 kriging 10 0 14 2 0.0786 0.4417 0.5305 0.4015 0.3010 0.2360 0.1460 0.0810 0.0425 0.0060 0.0000 0.0000 0.0000 0.2187 0.9987 0.167352
COCOfunction16-dim2-seed1-dists1-centres1-radius0.1-freq10-amp2 kriging 10 0 15 2 0.0779 0.4106 0.5570 0.4645 0.3610 0.2320 0.1365 0.0830 0.0110 0.0000 0.0000 0.0000 0.0000 0.2162 0.9623 0.147993
COCOfunction16-dim2-seed1-dists1-centres1-radius0.1-freq10-amp2 kriging 10 0 16 2 0.0739 0.4168 0.5750 0.4445 0.3425 0.2405 0.1055 0.0505 0.0155 0.0000 0.0000 0.0000 0.0000 0.2009 0.9072 0.179203
COCOfunction16-dim2-seed1-dists1-centres1-radius0.1-freq10-amp2 kriging 10 0 17 2 0.0917 0.4222 0.5760 0.4735 0.3685 0.2685 0.1625 0.0640 0.0195 0.0000 0.0000 0.0000 0.0000 0.2152 0.9129 0.139262
COCOfunction16-dim2-seed1-dists1-centres1-radius0.1-freq10-amp2 kriging 10 0 18 2 0.0968 0.3828 0.6120 0.4620 0.3485 0.2400 0.1310 0.0720 0.0280 0.0065 0.0000 0.0000 0.0000 0.2110 0.8986 0.148922
COCOfunction16-dim2-seed1-dists1-centres1-radius0.1-freq10-amp2 kriging 10 0 19 2 0.0763 0.4010 0.5605 0.4700 0.3545 0.2485 0.1450 0.0585 0.0140 0.0005 0.0000 0.0000 0.0000 0.2103 0.9190 0.140708
COCOfunction16-dim2-seed1-dists1-centres1-radius0.1-freq10-amp2 kriging 10 0 20 2 0.0816 0.4249 0.5705 0.4140 0.3165 0.1750 0.1210 0.0590 0.0115 0.0000 0.0000 0.0000 0.0000 0.1982 0.9447 0.167735
COCOfunction9-dim2-seed1-dists1-centres1-radius0.25-freq10-amp1.5 kriging 10 0 1 2 0.0926 0.2431 0.4300 0.2660 0.2400 0.2200 0.2070 0.1925 0.1745 0.1530 0.1230 0.0845 0.0650 0.3387 1.4065 0.061228
COCOfunction9-dim2-seed1-dists1-centres1-radius0.25-freq10-amp1.5 kriging 10 0 2 2 0.0928 0.2684 0.4475 0.2690 0.2295 0.2005 0.1860 0.1705 0.1545 0.1330 0.1070 0.0830 0.0645 0.3246 1.4202 0.059467
COCOfunction9-dim2-seed1-dists1-centres1-radius0.25-freq10-amp1.5 kriging 10 0 3 2 0.0936 0.2528 0.4245 0.2585 0.2195 0.2010 0.1875 0.1755 0.1620 0.1425 0.1060 0.0795 0.0570 0.3296 1.4673 0.119143
COCOfunction9-dim2-seed1-dists1-centres1-radius0.25-freq10-amp1.5 kriging 10 0 4 2 0.0966 0.2442 0.4345 0.3080 0.2390 0.2030 0.1825 0.1685 0.1510 0.1335 0.1050 0.0795 0.0615 0.3231 1.3882 0.176857
COCOfunction9-dim2-seed1-dists1-centres1-radius0.25-freq10-amp1.5 kriging 10 0 5 2 0.1117 0.2443 0.4520 0.2805 0.2165 0.1970 0.1800 0.1625 0.1485 0.1305 0.1045 0.0815 0.0650 0.3206 1.4278 0.045387
COCOfunction9-dim2-seed1-dists1-centres1-radius0.25-freq10-amp1.5 kriging 10 0 6 2 0.1134 0.2513 0.4535 0.3655 0.2370 0.2105 0.1985 0.1880 0.1695 0.1460 0.1075 0.0790 0.0655 0.3334 1.3606 0.132894
COCOfunction9-dim2-seed1-dists1-centres1-radius0.25-freq10-amp1.5 kriging 10 0 7 2 0.0993 0.2504 0.4550 0.2580 0.2245 0.2090 0.1960 0.1825 0.1685 0.1445 0.1175 0.0870 0.0655 0.3356 1.4457 0.122397
COCOfunction9-dim2-seed1-dists1-centres1-radius0.25-freq10-amp1.5 kriging 10 0 8 2 0.1293 0.2626 0.4495 0.3015 0.2160 0.2000 0.1895 0.1750 0.1615 0.1450 0.1120 0.0820 0.0585 0.3281 1.4068 0.069720
COCOfunction9-dim2-seed1-dists1-centres1-radius0.25-freq10-amp1.5 kriging 10 0 9 2 0.0822 0.2546 0.4285 0.2405 0.2200 0.2035 0.1885 0.1725 0.1585 0.1430 0.1245 0.0960 0.0700 0.3338 1.4952 0.113037
COCOfunction9-dim2-seed1-dists1-centres1-radius0.25-freq10-amp1.5 kriging 10 0 10 2 0.0648 0.2685 0.3845 0.2630 0.2365 0.2195 0.2000 0.1870 0.1660 0.1425 0.1100 0.0760 0.0575 0.3370 1.4962 0.114341
COCOfunction9-dim2-seed1-dists1-centres1-radius0.25-freq10-amp1.5 kriging 10 0 11 2 0.1041 0.2557 0.4355 0.2770 0.2505 0.2205 0.1990 0.1865 0.1670 0.1445 0.1185 0.0850 0.0580 0.3359 1.4175 0.133394
COCOfunction9-dim2-seed1-dists1-centres1-radius0.25-freq10-amp1.5 kriging 10 0 12 2 0.0900 0.2512 0.4245 0.2590 0.2240 0.2065 0.1885 0.1785 0.1635 0.1415 0.1070 0.0795 0.0565 0.3298 1.4544 0.061655
COCOfunction9-dim2-seed1-dists1-centres1-radius0.25-freq10-amp1.5 kriging 10 0 13 2 0.1056 0.2460 0.4450 0.2935 0.2370 0.2120 0.1960 0.1785 0.1580 0.1355 0.1055 0.0795 0.0650 0.3285 1.3987 0.151833
COCOfunction9-dim2-seed1-dists1-centres1-radius0.25-freq10-amp1.5 kriging 10 0 14 2 0.0850 0.2620 0.4130 0.2660 0.2180 0.1980 0.1875 0.1740 0.1565 0.1370 0.1135 0.0855 0.0690 0.3289 1.4632 0.071059
COCOfunction9-dim2-seed1-dists1-centres1-radius0.25-freq10-amp1.5 kriging 10 0 15 2 0.0750 0.2534 0.4335 0.2765 0.2185 0.1985 0.1795 0.1705 0.1565 0.1380 0.1135 0.0835 0.0600 0.3275 1.4556 0.105722
COCOfunction9-dim2-seed1-dists1-centres1-radius0.25-freq10-amp1.5 kriging 10 0 16 2 0.0775 0.2537 0.3635 0.2515 0.2115 0.1985 0.1860 0.1745 0.1600 0.1400 0.1095 0.0805 0.0585 0.3310 1.5326 0.109046
COCOfunction9-dim2-seed1-dists1-centres1-radius0.25-freq10-amp1.5 kriging 10 0 17 2 0.1217 0.2308 0.4595 0.2890 0.2220 0.1995 0.1850 0.1740 0.1590 0.1460 0.1175 0.0860 0.0610 0.3263 1.3706 0.058067
COCOfunction9-dim2-seed1-dists1-centres1-radius0.25-freq10-amp1.5 kriging 10 0 18 2 0.0860 0.2421 0.4160 0.2470 0.2145 0.1990 0.1840 0.1680 0.1520 0.1290 0.0960 0.0760 0.0580 0.3221 1.4691 0.037131
COCOfunction9-dim2-seed1-dists1-centres1-radius0.25-freq10-amp1.5 kriging 10 0 19 2 0.1035 0.2466 0.4315 0.2565 0.2275 0.2065 0.1915 0.1790 0.1575 0.1350 0.1010 0.0700 0.0550 0.3245 1.4149 0.052104
COCOfunction9-dim2-seed1-dists1-centres1-radius0.25-freq10-amp1.5 kriging 10 0 20 2 0.0914 0.2659 0.4155 0.2730 0.2360 0.2105 0.1885 0.1765 0.1645 0.1480 0.1195 0.0880 0.0685 0.3337 1.4352 0.085641
