instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
SongToalBranin0.50 cokriging 8 20 1 2 0.7493 0.1973 0.9700 0.9365 0.8975 0.8455 0.7685 0.7060 0.4795 0.2455 0.0930 0.0160 0.0000 0.2217 0.3436 0.137564
SongToalBranin0.50 cokriging 8 20 2 2 0.7579 0.2078 0.9860 0.9415 0.9040 0.8295 0.7640 0.6910 0.4875 0.2390 0.0850 0.0205 0.0000 0.2173 0.3382 0.102389
SongToalBranin0.50 cokriging 8 20 3 2 0.7499 0.2095 0.9825 0.9445 0.9085 0.8540 0.7730 0.7115 0.5190 0.2355 0.0825 0.0220 0.0000 0.2121 0.3261 0.129646
SongToalBranin0.50 cokriging 8 20 4 2 0.7513 0.2201 0.9775 0.9380 0.8970 0.8395 0.7765 0.7045 0.5060 0.2410 0.0905 0.0090 0.0000 0.2193 0.3398 0.063949
SongToalBranin0.50 cokriging 8 20 5 2 0.7496 0.2263 0.9845 0.9435 0.9120 0.8480 0.7760 0.7070 0.5270 0.2340 0.0835 0.0190 0.0000 0.2129 0.3277 0.150313
SongToalBranin0.50 cokriging 8 20 6 2 0.7424 0.2257 0.9870 0.9515 0.9030 0.8535 0.7815 0.7130 0.4905 0.2445 0.0915 0.0135 0.0000 0.2108 0.3237 0.145699
SongToalBranin0.50 cokriging 8 20 7 2 0.7441 0.2000 0.9925 0.9560 0.9140 0.8485 0.7825 0.7000 0.4825 0.2355 0.0875 0.0165 0.0000 0.2066 0.3170 0.140084
SongToalBranin0.50 cokriging 8 20 8 2 0.7499 0.1908 0.9840 0.9415 0.8985 0.8390 0.7790 0.7045 0.5010 0.2425 0.0920 0.0190 0.0005 0.2187 0.3368 0.109475
SongToalBranin0.50 cokriging 8 20 9 2 0.7350 0.1828 0.9770 0.9365 0.8960 0.8285 0.7660 0.6960 0.4835 0.2475 0.0855 0.0070 0.0000 0.2224 0.3472 0.084718
SongToalBranin0.50 cokriging 8 20 10 2 0.7697 0.1967 0.9635 0.9320 0.8925 0.8520 0.7835 0.7125 0.5160 0.2445 0.0870 0.0100 0.0000 0.2249 0.3464 0.108482
SongToalBranin0.50 cokriging 8 20 11 2 0.7467 0.2067 0.9705 0.9380 0.8985 0.8330 0.7710 0.7010 0.4875 0.2345 0.0810 0.0190 0.0010 0.2200 0.3433 0.085724
SongToalBranin0.50 cokriging 8 20 12 2 0.7367 0.2000 0.9815 0.9360 0.8870 0.8385 0.7685 0.6995 0.4790 0.2625 0.0840 0.0055 0.0000 0.2223 0.3456 0.126747
SongToalBranin0.50 cokriging 8 20 13 2 0.7559 0.1939 0.9745 0.9375 0.8970 0.8310 0.7640 0.6900 0.5250 0.2380 0.0900 0.0135 0.0000 0.2230 0.3465 0.114141
SongToalBranin0.50 cokriging 8 20 14 2 0.7583 0.1945 0.9845 0.9495 0.9135 0.8515 0.7760 0.6895 0.5065 0.2280 0.0790 0.0205 0.0000 0.2113 0.3255 0.051596
SongToalBranin0.50 cokriging 8 20 15 2 0.7510 0.2114 0.9845 0.9410 0.9075 0.8570 0.7800 0.7095 0.5085 0.2325 0.0690 0.0080 0.0000 0.2110 0.3257 0.122346
SongToalBranin0.50 cokriging 8 20 16 2 0.7485 0.2112 0.9880 0.9490 0.8990 0.8435 0.7790 0.7050 0.5105 0.2260 0.0935 0.0200 0.0000 0.2129 0.3280 0.117638
SongToalBranin0.50 cokriging 8 20 17 2 0.7478 0.2003 0.9725 0.9440 0.9075 0.8435 0.7755 0.6960 0.5070 0.2250 0.0865 0.0065 0.0000 0.2158 0.3350 0.090890
SongToalBranin0.50 cokriging 8 20 18 2 0.7566 0.2123 0.9900 0.9415 0.9105 0.8625 0.7745 0.7075 0.5060 0.2205 0.0750 0.0080 0.0000 0.2095 0.3229 0.104420
SongToalBranin0.50 cokriging 8 20 19 2 0.7343 0.2009 0.9815 0.9430 0.8995 0.8315 0.7565 0.6695 0.4495 0.2330 0.0740 0.0020 0.0000 0.2171 0.3431 0.061801
SongToalBranin0.50 cokriging 8 20 20 2 0.7542 0.1959 0.9760 0.9410 0.9065 0.8415 0.7765 0.7055 0.5335 0.2390 0.0885 0.0215 0.0000 0.2173 0.3346 0.151253
