instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction11-dim10-seed1-disth1-height0.25-radius0.15-freq10-amp2 cokriging 40 100 17 10 0.0051 0.3613 0.8547 0.7966 0.7528 0.7218 0.6920 0.6685 0.6420 0.6127 0.5725 0.5422 0.5209 0.3855 0.5478 0.135713
COCOfunction11-dim10-seed1-disth1-height0.25-radius0.15-freq10-amp2 cokriging 40 100 18 10 0.0019 0.3659 0.8567 0.8014 0.7573 0.7263 0.7006 0.6765 0.6531 0.6270 0.5911 0.5619 0.5388 0.3851 0.5408 0.139543
COCOfunction11-dim10-seed1-disth1-height0.25-radius0.15-freq10-amp2 cokriging 40 100 19 10 0.0052 0.3532 0.8598 0.8027 0.7618 0.7297 0.7040 0.6805 0.6529 0.6267 0.5851 0.5559 0.5335 0.3827 0.5364 0.116543
COCOfunction11-dim10-seed1-disth1-height0.25-radius0.15-freq10-amp2 cokriging 40 100 20 10 0.0008 0.2972 0.8475 0.7933 0.7514 0.7207 0.6927 0.6697 0.6463 0.6141 0.5750 0.5454 0.5204 0.3873 0.5505 0.102879
COCOfunction14-dim10-seed1-disth1-height0.25-radius0.15-freq10-amp2 cokriging 40 100 1 10 0.0020 0.2103 0.8719 0.8188 0.7823 0.7541 0.7283 0.7077 0.6862 0.6604 0.6298 0.6057 0.5903 0.3751 0.5065 0.080978
COCOfunction14-dim10-seed1-disth1-height0.25-radius0.15-freq10-amp2 cokriging 40 100 2 10 0.0002 0.2652 0.8661 0.8141 0.7769 0.7437 0.7170 0.6923 0.6699 0.6431 0.6106 0.5894 0.5753 0.3787 0.5197 0.094360
COCOfunction14-dim10-seed1-disth1-height0.25-radius0.15-freq10-amp2 cokriging 40 100 3 10 0.0000 0.2324 0.8734 0.8244 0.7873 0.7586 0.7327 0.7109 0.6863 0.6580 0.6255 0.6020 0.5840 0.3725 0.5022 0.090993
COCOfunction14-dim10-seed1-disth1-height0.25-radius0.15-freq10-amp2 cokriging 40 100 4 10 0.0061 0.2263 0.8753 0.8267 0.7929 0.7664 0.7436 0.7205 0.6976 0.6679 0.6334 0.6115 0.5927 0.3699 0.4939 0.109870
COCOfunction14-dim10-seed1-disth1-height0.25-radius0.15-freq10-amp2 cokriging 40 100 5 10 0.0000 0.2224 0.8718 0.8198 0.7855 0.7560 0.7317 0.7073 0.6847 0.6584 0.6278 0.6039 0.5837 0.3743 0.5056 0.092162
COCOfunction14-dim10-seed1-disth1-height0.25-radius0.15-freq10-amp2 cokriging 40 100 6 10 0.0051 0.2080 0.8670 0.8156 0.7822 0.7524 0.7259 0.7056 0.6826 0.6585 0.6243 0.6046 0.5868 0.3772 0.5113 0.083862
