instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction10-dim10-seed1-disth1-height0.25-radius0.025-freq10-amp1.5 kriging 50 0 13 10 0.5847 0.0876 0.9551 0.9333 0.9165 0.9008 0.8846 0.8696 0.8519 0.8316 0.8080 0.7940 0.7829 0.2688 0.3044 0.048248
COCOfunction10-dim10-seed1-disth1-height0.25-radius0.025-freq10-amp1.5 kriging 50 0 14 10 0.5690 0.0806 0.9537 0.9295 0.9078 0.8909 0.8735 0.8588 0.8398 0.8217 0.8007 0.7883 0.7776 0.2772 0.3166 0.040433
COCOfunction10-dim10-seed1-disth1-height0.25-radius0.025-freq10-amp1.5 kriging 50 0 15 10 0.6720 0.0648 0.9691 0.9510 0.9348 0.9201 0.9039 0.8859 0.8654 0.8461 0.8249 0.8084 0.7940 0.2447 0.2722 0.064033
COCOfunction10-dim10-seed1-disth1-height0.25-radius0.025-freq10-amp1.5 kriging 50 0 16 10 0.5386 0.1083 0.9506 0.9304 0.9131 0.8966 0.8823 0.8652 0.8494 0.8281 0.8064 0.7897 0.7776 0.2737 0.3111 0.063210
COCOfunction10-dim10-seed1-disth1-height0.25-radius0.025-freq10-amp1.5 kriging 50 0 17 10 0.5529 0.0873 0.9544 0.9319 0.9148 0.8973 0.8788 0.8610 0.8428 0.8236 0.8029 0.7892 0.7779 0.2730 0.3109 0.043460
COCOfunction10-dim10-seed1-disth1-height0.25-radius0.025-freq10-amp1.5 kriging 50 0 18 10 0.5743 0.0840 0.9532 0.9321 0.9114 0.8902 0.8734 0.8584 0.8398 0.8208 0.7989 0.7850 0.7735 0.2767 0.3162 0.043755
COCOfunction10-dim10-seed1-disth1-height0.25-radius0.025-freq10-amp1.5 kriging 50 0 19 10 0.6130 0.0889 0.9581 0.9380 0.9213 0.9043 0.8874 0.8681 0.8483 0.8289 0.8071 0.7929 0.7825 0.2654 0.3002 0.074972
COCOfunction10-dim10-seed1-disth1-height0.25-radius0.025-freq10-amp1.5 kriging 50 0 20 10 0.5971 0.0815 0.9630 0.9449 0.9299 0.9138 0.8977 0.8838 0.8639 0.8461 0.8236 0.8054 0.7933 0.2527 0.2823 0.061460
COCOfunction7-dim10-seed1-disth1-height0.5-radius0.2-freq100-amp2 kriging 50 0 1 10 0.5998 0.0919 0.9832 0.9739 0.9649 0.9545 0.9434 0.9276 0.9094 0.8842 0.8546 0.8248 0.8046 0.1948 0.2098 0.086096
COCOfunction7-dim10-seed1-disth1-height0.5-radius0.2-freq100-amp2 kriging 50 0 2 10 0.5700 0.1074 0.9784 0.9687 0.9584 0.9467 0.9329 0.9178 0.8994 0.8777 0.8438 0.8205 0.8001 0.2090 0.2268 0.104356
COCOfunction7-dim10-seed1-disth1-height0.5-radius0.2-freq100-amp2 kriging 50 0 3 10 0.5861 0.1248 0.9836 0.9744 0.9650 0.9557 0.9447 0.9278 0.9036 0.8779 0.8421 0.8140 0.7871 0.1948 0.2103 0.124664
COCOfunction7-dim10-seed1-disth1-height0.5-radius0.2-freq100-amp2 kriging 50 0 4 10 0.6229 0.1112 0.9815 0.9738 0.9663 0.9559 0.9465 0.9334 0.9130 0.8873 0.8557 0.8295 0.8088 0.1925 0.2069 0.143104
