instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction14-dim10-seed1-disth1-height0.25-radius0.15-freq10-amp1 cokriging 40 100 9 10 0.0989 0.1376 0.9072 0.8646 0.8322 0.8092 0.7868 0.7671 0.7429 0.7171 0.6790 0.6486 0.6253 0.3436 0.4353 0.101421
COCOfunction14-dim10-seed1-disth1-height0.25-radius0.15-freq10-amp1 cokriging 40 100 10 10 0.1599 0.1261 0.9152 0.8781 0.8490 0.8266 0.8041 0.7854 0.7594 0.7297 0.6861 0.6508 0.6245 0.3320 0.4140 0.072085
COCOfunction14-dim10-seed1-disth1-height0.25-radius0.15-freq10-amp1 cokriging 40 100 11 10 0.1452 0.1501 0.9008 0.8644 0.8346 0.8117 0.7913 0.7703 0.7490 0.7230 0.6802 0.6441 0.6180 0.3438 0.4349 0.115903
COCOfunction14-dim10-seed1-disth1-height0.25-radius0.15-freq10-amp1 cokriging 40 100 12 10 0.1717 0.1354 0.9112 0.8764 0.8485 0.8222 0.7982 0.7745 0.7484 0.7203 0.6799 0.6446 0.6179 0.3349 0.4206 0.104592
COCOfunction14-dim10-seed1-disth1-height0.25-radius0.15-freq10-amp1 cokriging 40 100 13 10 0.1426 0.1272 0.9080 0.8693 0.8402 0.8166 0.7961 0.7746 0.7499 0.7240 0.6809 0.6499 0.6276 0.3389 0.4264 0.172139
COCOfunction14-dim10-seed1-disth1-height0.25-radius0.15-freq10-amp1 cokriging 40 100 14 10 0.1845 0.1037 0.9053 0.8687 0.8456 0.8216 0.8005 0.7748 0.7500 0.7203 0.6755 0.6421 0.6188 0.3375 0.4246 0.082181
COCOfunction14-dim10-seed1-disth1-height0.25-radius0.15-freq10-amp1 cokriging 40 100 15 10 0.1596 0.1029 0.9107 0.8738 0.8486 0.8226 0.7999 0.7777 0.7537 0.7228 0.6834 0.6521 0.6244 0.3352 0.4200 0.085526
COCOfunction14-dim10-seed1-disth1-height0.25-radius0.15-freq10-amp1 cokriging 40 100 16 10 0.2345 0.1424 0.9178 0.8825 0.8483 0.8215 0.7959 0.7731 0.7446 0.7110 0.6646 0.6295 0.6058 0.3314 0.4175 0.125575
COCOfunction14-dim10-seed1-disth1-height0.25-radius0.15-freq10-amp1 cokriging 40 100 17 10 0.2231 0.1111 0.9148 0.8789 0.8521 0.8267 0.8017 0.7771 0.7498 0.7229 0.6829 0.6508 0.6275 0.3324 0.4157 0.091434
COCOfunction14-dim10-seed1-disth1-height0.25-radius0.15-freq10-amp1 cokriging 40 100 18 10 0.1570 0.1145 0.9080 0.8730 0.8431 0.8186 0.7923 0.7672 0.7418 0.7129 0.6710 0.6402 0.6173 0.3384 0.4277 0.085397
COCOfunction14-dim10-seed1-disth1-height0.25-radius0.15-freq10-amp1 cokriging 40 100 19 10 0.1562 0.1403 0.9157 0.8796 0.8527 0.8258 0.7973 0.7753 0.7465 0.7167 0.6733 0.6408 0.6161 0.3320 0.4169 0.089244
COCOfunction14-dim10-seed1-disth1-height0.25-radius0.15-freq10-amp1 cokriging 40 100 20 10 0.1157 0.1262 0.9178 0.8836 0.8539 0.8325 0.8119 0.7892 0.7627 0.7327 0.6866 0.6536 0.6261 0.3276 0.4063 0.056405
COCOfunction12-dim10-seed1-dists2-centres3-radius0.2-freq100-amp1.5 cokriging 40 100 1 10 0.1855 0.0721 0.9068 0.8990 0.8932 0.8898 0.8869 0.8827 0.8794 0.8762 0.8711 0.8662 0.8623 0.3003 0.3379 0.033019
COCOfunction12-dim10-seed1-dists2-centres3-radius0.2-freq100-amp1.5 cokriging 40 100 2 10 0.2708 0.0684 0.9058 0.8919 0.8859 0.8803 0.8751 0.8711 0.8680 0.8632 0.8591 0.8553 0.8527 0.3081 0.3503 0.052583
COCOfunction12-dim10-seed1-dists2-centres3-radius0.2-freq100-amp1.5 cokriging 40 100 3 10 0.1500 0.0974 0.8870 0.8757 0.8712 0.8678 0.8650 0.8626 0.8595 0.8550 0.8498 0.8469 0.8435 0.3253 0.3748 0.048539
COCOfunction12-dim10-seed1-dists2-centres3-radius0.2-freq100-amp1.5 cokriging 40 100 4 10 0.2208 0.0922 0.8862 0.8708 0.8650 0.8611 0.8592 0.8570 0.8544 0.8533 0.8511 0.8492 0.8483 0.3294 0.3810 0.058704
COCOfunction12-dim10-seed1-dists2-centres3-radius0.2-freq100-amp1.5 cokriging 40 100 5 10 0.2177 0.0658 0.8883 0.8759 0.8689 0.8644 0.8608 0.8578 0.8545 0.8507 0.8462 0.8440 0.8417 0.3265 0.3774 0.052020
